DISTRICT,DD000A001219R,DD000A001319R,DD000A001S19R,DD200A001219R,DD200A001319R,DD200A001S19R,DD300A001219R,DD300A001319R,DD300A001S19R,DD400A001219R,DD400A001319R,DD400A001S19R,DDA00A001219R,DDA00A001319R,DDA00A001S19R,DDB00A001219R,DDB00A001319R,DDB00A001S19R,DDE00A001219R,DDE00A001319R,DDE00A001S19R,DDF00A001219R,DDF00A001319R,DDF00A001S19R,DDH00A001219R,DDH00A001319R,DDH00A001S19R,DDI00A001219R,DDI00A001319R,DDI00A001S19R,DDL00A001219R,DDL00A001319R,DDL00A001S19R,DDM00A001219R,DDM00A001319R,DDM00A001S19R,DDR00A001219R,DDR00A001319R,DDR00A001S19R,DDS00A001219R,DDS00A001319R,DDS00A001S19R,DDW00A001219R,DDW00A001319R,DDW00A001S19R,DNC00A001219R,DNC00A001319R,DNC00A001S19R,DNM00A001219R,DNM00A001319R,DNM00A001S19R,DNS00A001219R,DNS00A001319R,DNS00A001S19R
'220916,47,21,78,64,35,89,77,53,94,52,22,82,61,33,86,50,22,79,52,24,81,64,35,88,55,26,83,64,30,81,31,11,67,59,31,83,38,13,73,31,12,57,70,41,90,66,36,88,51,24,79,55,27,84
'220917,34,13,68,38,16,70,62,31,88,.,.,.,38,15,70,40,16,71,36,13,69,42,17,75,36,14,70,33,8,50,23,8,60,34,13,66,29,10,63,20,4,37,45,20,74,39,16,72,33,11,65,49,27,79
'220918,41,16,73,60,30,86,64,36,87,59,21,86,53,24,80,43,17,74,44,18,74,56,26,83,47,20,77,57,22,81,30,11,65,50,23,78,31,9,66,24,9,45,60,30,84,56,27,83,47,20,76,45,21,79
'220919,78,56,93,93,72,99,95,77,99,100,67,100,88,62,97,83,50,96,50,25,81,88,64,98,80,51,95,65,38,84,52,25,81,87,61,97,54,25,84,50,24,76,86,60,97,88,63,98,85,59,96,87,61,100
'220920,42,16,74,54,26,79,73,51,92,53,29,65,47,21,77,30,12,65,39,15,72,51,21,81,44,17,75,54,21,88,29,11,64,43,20,74,26,8,62,22,8,42,52,24,80,49,22,79,41,17,72,39,14,73
'221801,33,13,69,61,32,84,78,50,95,55,21,87,52,26,81,38,17,71,39,17,73,53,26,82,42,17,76,38,14,76,28,10,66,51,25,81,26,9,64,22,9,48,60,31,87,53,27,82,52,25,81,52,29,82
'221901,36,14,67,44,18,72,62,35,87,58,13,93,42,17,73,30,10,62,34,12,67,42,17,75,35,12,69,34,15,68,27,9,60,41,18,71,25,7,60,24,10,46,54,26,82,42,18,73,40,17,70,35,12,71
'221904,29,11,64,57,29,80,-1,-1,-1,-1,-1,-1,42,16,73,44,25,69,37,13,69,46,16,79,41,14,72,44,11,67,29,12,59,38,16,67,26,7,60,26,12,44,43,16,73,43,16,74,42,17,71,50,13,81
'221905,.,.,.,.,.,.,.,.,.,0,0,71,39,14,68,-1,-1,-1,36,12,69,40,13,75,19,10,45,.,.,.,.,.,.,37,15,62,16,2,50,12,2,41,42,15,71,42,15,73,35,13,63,40,20,40
'221911,50,17,100,57,37,76,-1,-1,-1,.,.,.,62,30,88,50,0,90,46,15,81,65,31,91,47,19,83,50,13,100,.,.,.,58,29,86,33,8,71,31,13,63,64,32,89,64,33,89,57,25,86,65,31,94
'221912,69,29,87,71,43,94,76,50,90,80,50,90,72,39,92,63,29,87,56,25,85,73,40,93,64,30,90,82,41,94,62,26,84,71,39,91,41,14,77,33,10,59,74,41,93,74,41,93,66,35,90,58,34,88
'222901,0,0,10,.,.,.,55,36,91,.,.,.,54,23,73,-1,-1,-1,39,18,57,68,38,84,45,21,64,.,.,.,0,0,10,40,10,63,17,7,37,18,6,36,70,25,88,56,24,75,43,22,67,-1,-1,-1
'223901,24,9,52,51,31,73,80,40,100,.,.,.,30,12,61,27,15,53,25,9,56,34,14,65,29,11,59,10,0,50,12,3,37,27,11,57,14,3,46,21,6,37,36,15,66,31,13,62,27,10,56,22,8,46
'223902,19,3,68,38,25,100,.,.,.,.,.,.,30,10,69,.,.,.,20,6,62,29,7,71,20,5,62,-1,-1,-1,19,3,68,31,13,67,19,4,61,6,1,40,53,19,85,30,11,71,29,6,63,33,8,67
'223904,32,11,69,17,0,83,.,.,.,.,.,.,48,23,83,33,17,100,40,16,77,50,23,85,37,14,76,.,.,.,25,7,66,45,22,81,26,8,69,31,17,52,61,32,89,48,22,82,47,24,85,20,0,100
'224901,.,.,.,-1,-1,-1,.,.,.,.,.,.,24,8,56,0,0,20,21,7,52,33,13,63,20,9,66,.,.,.,.,.,.,17,5,51,15,3,42,8,0,8,26,9,55,29,11,58,16,4,52,-1,-1,-1
'224902,.,.,.,-1,-1,-1,.,.,.,.,.,.,41,13,76,.,.,.,35,12,69,46,17,80,40,11,68,.,.,.,.,.,.,37,10,72,22,2,62,25,0,43,41,14,78,43,13,79,38,14,71,-1,-1,-1
'225902,41,15,76,39,14,77,83,44,94,-1,-1,-1,46,18,78,33,11,68,42,16,76,47,19,81,44,17,78,27,9,64,39,15,74,44,18,76,37,13,73,25,8,49,61,30,87,46,19,79,43,16,75,36,13,79
'225906,33,10,75,66,34,89,80,27,100,.,.,.,55,24,86,25,8,78,41,15,78,60,27,90,40,13,79,67,33,100,23,4,67,51,20,82,30,9,71,25,8,50,65,30,90,58,26,87,49,19,83,45,17,84
'225907,32,14,64,20,0,60,-1,-1,-1,.,.,.,42,18,74,53,41,71,35,14,69,48,23,79,34,14,66,.,.,.,24,9,58,37,14,70,23,7,60,11,3,27,52,23,84,45,19,76,35,17,69,25,0,58
'226801,18,8,59,43,22,70,75,43,85,89,56,100,38,15,70,28,9,64,31,10,66,39,16,73,31,10,67,42,8,92,16,5,55,36,14,68,21,5,56,25,8,43,51,25,79,42,17,74,33,13,67,31,11,72
'226901,.,.,.,72,28,93,-1,-1,-1,.,.,.,56,25,85,.,.,.,43,19,74,59,25,87,42,13,73,36,7,86,.,.,.,53,25,84,31,6,70,15,5,49,60,29,88,58,26,87,53,24,83,65,45,85
'226903,23,9,54,42,18,72,61,33,86,52,14,76,38,15,68,31,12,61,29,10,60,40,16,73,31,10,63,36,8,70,11,4,40,35,14,64,16,3,48,18,6,35,51,24,79,38,15,68,37,15,67,25,9,58
'226905,-1,-1,-1,75,33,92,-1,-1,-1,.,.,.,52,21,81,33,0,33,44,17,77,55,20,84,41,16,77,.,.,.,-1,-1,-1,49,23,79,29,10,66,25,8,43,54,22,83,54,25,84,49,14,77,83,25,100
'226906,28,13,75,67,46,100,100,91,100,.,.,.,73,37,94,-1,-1,-1,50,17,81,74,38,94,57,25,87,-1,-1,-1,11,4,70,72,37,95,37,11,78,42,18,76,77,40,96,75,39,96,66,31,90,68,36,93
'226907,23,8,61,46,17,73,-1,-1,-1,.,.,.,35,13,67,13,0,100,28,9,61,38,11,71,30,9,65,80,40,100,16,5,53,32,14,63,20,5,57,16,5,36,38,16,67,37,14,68,31,10,65,30,15,68
'226908,36,13,71,100,56,100,-1,-1,-1,.,.,.,49,19,81,0,0,50,40,13,79,47,16,85,48,17,84,-1,-1,-1,25,11,64,50,23,77,25,6,64,15,9,43,47,20,79,50,21,85,46,17,75,67,17,100
'227506,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'227803,25,7,59,51,29,73,60,27,97,.,.,.,32,12,66,23,11,61,26,9,61,35,13,69,27,8,62,-1,-1,-1,22,6,54,30,12,62,23,7,57,13,3,32,56,30,82,38,15,70,25,8,60,29,11,64
'227804,42,20,77,71,41,93,82,53,98,.,.,.,61,33,87,44,19,79,41,18,77,62,31,88,41,17,75,-1,-1,-1,27,12,68,61,36,86,27,12,69,24,6,56,77,46,96,60,34,86,64,32,89,55,35,82
'227805,-1,-1,-1,33,17,75,.,.,.,.,.,.,40,14,68,43,15,69,37,13,65,42,14,73,20,6,58,.,.,.,-1,-1,-1,39,14,64,16,3,47,26,11,39,.,.,.,48,17,78,34,11,60,0,0,25
'227806,5,0,45,-1,-1,-1,.,.,.,.,.,.,35,20,64,16,8,39,2,0,32,41,23,73,26,13,60,60,40,80,5,0,45,24,14,47,10,1,35,18,0,47,53,30,83,33,21,55,36,20,66,.,.,.
'227814,39,5,86,76,44,100,77,42,97,-1,-1,-1,77,41,96,67,29,93,.,.,.,77,44,96,72,38,95,-1,-1,-1,38,3,85,77,39,96,44,13,87,64,18,82,80,45,96,80,47,98,74,37,95,63,42,84
'227816,39,15,71,53,31,81,71,42,90,82,55,100,48,22,76,50,21,77,42,16,73,50,23,79,40,16,71,-1,-1,-1,31,10,65,46,21,74,37,13,69,21,10,42,64,34,88,55,27,81,40,17,71,41,16,75
'227817,30,7,71,61,33,83,80,33,100,.,.,.,44,18,80,49,22,86,40,15,78,44,18,82,38,13,76,.,.,.,24,5,64,45,19,79,30,7,69,13,5,31,79,53,100,39,14,78,51,24,83,46,8,92
'227819,46,25,77,73,45,91,63,50,100,.,.,.,53,29,86,36,36,79,36,14,78,48,27,85,45,19,83,.,.,.,43,23,75,57,31,87,42,21,79,8,5,53,78,60,96,56,32,88,43,21,81,33,17,67
'227820,42,18,74,44,19,79,74,48,90,50,30,70,46,21,75,41,19,71,45,20,75,49,22,79,47,21,77,53,25,76,34,13,68,43,19,72,35,13,68,19,7,41,52,28,78,51,24,79,45,20,75,27,9,60
'227821,4,4,38,37,17,63,40,0,80,.,.,.,42,21,75,0,0,17,31,16,66,45,25,74,30,10,65,.,.,.,14,14,43,40,19,76,29,11,65,13,5,34,48,27,81,44,22,78,37,19,70,67,67,100
'227824,25,8,56,50,0,63,.,.,.,.,.,.,32,10,65,38,16,65,33,11,65,34,10,66,31,9,64,.,.,.,23,7,54,31,10,63,22,6,54,28,13,43,52,32,84,44,13,69,26,9,62,6,0,34
'227825,29,10,61,52,24,71,.,.,.,.,.,.,32,11,63,36,11,67,32,11,63,32,11,66,32,11,63,.,.,.,22,6,55,33,11,61,23,6,57,11,3,28,71,26,90,51,14,74,29,11,62,12,7,33
'227826,13,1,48,50,25,92,63,0,100,.,.,.,42,18,77,45,16,80,19,2,59,45,21,76,29,11,62,.,.,.,12,0,47,40,14,78,14,0,49,26,3,59,58,27,94,55,26,87,27,7,66,.,.,.
'227827,14,0,46,60,20,100,-1,-1,-1,.,.,.,25,3,55,23,3,46,21,3,49,25,3,56,19,3,42,-1,-1,-1,14,0,46,24,2,52,19,0,51,.,.,.,27,2,65,.,.,.,25,3,55,0,0,40
'227829,17,3,41,50,21,79,86,71,100,.,.,.,52,26,83,28,13,68,38,15,72,51,26,82,42,17,72,.,.,.,17,3,41,52,26,85,31,9,63,14,0,36,57,30,89,.,.,.,52,26,83,43,43,100
'227901,35,14,66,70,41,89,79,54,91,51,18,84,54,27,78,34,12,63,36,13,66,55,28,81,41,16,70,50,25,82,29,11,61,52,26,76,29,9,61,26,9,47,76,46,93,55,29,80,47,22,73,52,27,82
'227904,41,18,72,59,30,84,72,44,90,62,13,94,51,25,78,40,15,70,38,15,70,54,26,82,44,19,74,68,37,96,29,11,63,49,24,76,28,9,63,20,5,41,67,37,88,56,28,82,42,18,71,46,20,77
'227907,31,12,64,48,25,76,56,29,81,62,29,86,37,14,68,33,11,64,34,12,65,39,15,72,35,13,67,21,0,71,28,11,61,34,14,64,27,9,60,23,7,37,49,25,75,38,15,68,35,13,66,29,11,66
'227909,67,41,90,86,62,97,90,72,98,89,56,100,82,54,96,60,35,83,62,34,86,83,56,96,74,44,93,58,29,67,50,24,79,81,53,95,46,19,76,46,17,72,82,53,96,83,55,96,79,51,94,81,46,97
'227910,29,10,61,53,23,82,43,18,75,-1,-1,-1,31,11,63,28,8,57,30,10,62,34,12,67,31,11,62,36,0,50,24,7,57,29,10,59,23,7,56,16,4,34,45,20,72,34,12,66,25,8,56,18,7,51
'227912,31,9,70,56,24,89,100,44,100,100,0,100,60,24,86,15,0,54,43,15,78,62,27,88,46,18,78,17,7,66,17,5,52,58,22,84,23,6,63,25,9,51,65,26,88,61,23,87,58,25,84,52,22,88
'227913,39,15,73,79,53,94,87,63,97,83,58,100,72,42,91,54,25,83,46,19,76,73,43,92,57,28,83,77,49,95,32,10,68,70,42,90,44,17,75,33,15,59,74,44,93,73,44,91,69,39,90,68,39,93
'228901,47,10,73,47,15,72,92,42,100,.,.,.,50,21,79,13,3,45,41,15,73,51,19,82,52,22,75,.,.,.,13,0,38,49,23,76,27,7,55,24,10,46,52,22,82,50,20,80,51,22,75,48,30,78
'228903,20,3,51,35,20,80,60,40,100,.,.,.,30,10,62,20,4,53,26,8,57,31,11,65,31,8,60,-1,-1,-1,12,1,42,29,9,59,18,4,52,15,4,26,32,12,64,29,9,62,30,12,61,21,9,56
'228904,.,.,.,.,.,.,.,.,.,.,.,.,54,21,83,.,.,.,52,18,78,54,21,85,53,6,53,.,.,.,.,.,.,54,21,82,43,14,57,19,0,38,54,22,86,57,24,89,51,16,75,-1,-1,-1
'228905,.,.,.,-1,-1,-1,.,.,.,.,.,.,38,11,70,50,19,88,35,10,69,46,11,75,47,11,68,-1,-1,-1,.,.,.,32,11,66,10,0,37,29,13,44,37,11,69,40,11,74,36,11,62,33,17,92
'229901,.,.,.,45,0,73,.,.,.,.,.,.,48,19,78,35,24,82,44,17,75,50,18,78,54,29,85,.,.,.,.,.,.,46,20,78,27,7,59,17,6,39,48,18,77,49,18,78,46,20,78,40,24,80
'229903,19,10,53,34,11,71,82,65,94,.,.,.,39,16,70,26,7,58,30,11,63,38,16,72,22,9,57,40,15,74,16,7,49,40,16,68,20,3,55,21,10,42,48,20,77,39,15,69,39,16,72,38,20,75
'229904,25,0,94,36,15,94,67,27,100,.,.,.,43,17,76,7,4,41,37,11,71,46,20,80,39,15,76,62,38,71,25,0,94,40,14,73,15,2,54,13,4,25,43,17,76,46,18,78,35,13,71,48,9,91
'229905,27,0,67,20,13,47,-1,-1,-1,.,.,.,29,9,68,.,.,.,27,7,68,34,11,73,42,11,81,0,0,57,27,0,67,23,7,64,18,1,60,14,7,35,28,9,68,30,9,71,26,9,64,33,7,80
'229906,.,.,.,53,24,71,.,.,.,.,.,.,31,10,69,7,0,55,23,9,62,33,9,68,18,9,55,.,.,.,.,.,.,28,11,70,8,2,51,20,7,39,32,10,71,36,12,70,23,7,67,31,0,54
'230901,49,20,71,37,14,76,.,.,.,.,.,.,48,21,80,33,11,69,42,17,76,53,24,84,42,18,71,43,14,86,32,12,62,43,19,76,24,7,64,25,14,53,52,24,83,47,22,80,48,20,79,15,0,54
'230902,37,17,68,46,25,71,63,31,88,.,.,.,46,21,74,33,8,60,39,16,69,50,23,78,44,19,72,53,39,89,27,10,59,43,19,70,27,8,60,24,7,43,49,22,77,48,21,76,41,19,69,39,26,66
'230903,26,7,68,37,9,73,60,20,100,-1,-1,-1,45,19,79,41,20,79,41,17,76,48,19,83,45,20,79,33,0,67,15,2,53,42,19,75,29,8,67,22,11,48,45,19,79,47,21,80,38,12,77,46,15,72
'230904,21,18,46,16,11,58,-1,-1,-1,.,.,.,33,9,71,11,0,49,31,8,67,36,12,76,23,9,57,33,17,100,17,13,48,31,7,68,19,6,55,16,8,44,36,9,75,30,8,68,37,10,77,-1,-1,-1
'230905,31,13,75,52,14,95,60,0,80,.,.,.,50,21,83,-1,-1,-1,39,14,76,53,22,87,42,15,82,-1,-1,-1,17,4,64,47,21,79,22,4,64,29,11,50,52,23,83,51,22,84,47,19,80,24,6,82
'230906,31,14,66,57,29,84,83,83,100,-1,-1,-1,53,24,83,25,4,70,45,18,76,58,27,84,56,26,82,-1,-1,-1,16,3,38,49,22,82,26,7,66,32,13,51,54,25,84,55,25,85,47,22,78,19,14,62
'230908,51,14,89,65,43,100,100,50,100,.,.,.,61,29,89,29,18,53,53,20,84,65,31,92,61,19,89,50,21,64,47,10,87,56,27,86,42,13,80,16,6,42,61,30,89,65,32,91,49,20,81,14,0,57
'231901,22,2,55,-1,-1,-1,.,.,.,.,.,.,37,11,70,52,29,76,33,9,66,38,11,71,33,9,68,67,17,100,20,2,45,35,11,69,23,4,60,27,15,42,47,14,76,37,11,71,37,8,66,33,11,61
'231902,24,5,63,-1,-1,-1,.,.,.,.,.,.,43,12,77,.,.,.,33,7,70,46,12,80,37,7,74,20,0,100,17,6,63,40,12,74,25,5,62,5,0,28,51,17,81,45,12,78,37,12,73,29,0,71
'232901,45,29,77,.,.,.,100,100,100,.,.,.,67,38,91,.,.,.,47,20,81,72,43,94,61,31,88,.,.,.,48,29,76,61,32,88,43,18,76,20,9,42,78,47,97,68,37,92,65,40,90,50,14,86
'232902,17,0,66,-1,-1,-1,.,.,.,.,.,.,31,7,67,-1,-1,-1,27,5,64,33,6,75,27,5,64,.,.,.,18,0,62,29,7,61,20,2,55,14,3,42,46,12,81,31,7,66,28,5,68,17,8,25
'232903,26,10,58,30,13,52,83,50,100,33,17,67,29,10,62,30,10,75,25,8,59,30,10,65,27,9,60,56,11,78,15,4,46,27,9,59,15,3,49,20,8,35,52,23,80,29,10,62,28,9,61,20,7,63
'232904,42,19,77,20,0,80,11,11,56,-1,-1,-1,47,21,74,-1,-1,-1,41,14,68,47,22,76,43,19,76,.,.,.,13,7,60,46,20,72,24,9,63,20,7,35,49,22,74,50,20,74,43,22,74,67,33,89
'233901,25,9,57,44,26,81,74,50,93,-1,-1,-1,40,17,72,39,16,71,34,12,67,45,19,76,40,16,71,25,6,75,13,3,44,36,15,68,24,6,60,17,4,35,57,29,82,40,17,72,41,16,71,39,14,77
'233903,26,11,67,-1,-1,-1,-1,-1,-1,.,.,.,55,32,82,33,17,67,43,24,75,49,30,80,49,27,79,.,.,.,33,17,50,64,35,85,36,17,65,13,0,41,64,40,87,59,33,85,53,31,79,83,17,100
'234801,.,.,.,0,0,33,.,.,.,.,.,.,20,1,43,.,.,.,13,0,38,18,3,41,-1,-1,-1,-1,-1,-1,.,.,.,21,0,44,22,1,47,13,0,23,20,1,43,.,.,.,20,1,43,.,.,.
'234902,36,17,69,66,27,91,70,48,88,.,.,.,60,28,86,36,10,72,48,19,80,59,27,86,50,22,79,59,17,90,20,5,59,61,29,86,27,8,69,23,5,45,62,30,87,63,30,88,51,23,80,67,38,96
'234903,37,12,74,53,18,89,.,.,.,.,.,.,57,25,85,63,16,90,49,18,81,61,28,88,48,19,83,-1,-1,-1,32,8,71,53,23,84,26,9,66,23,9,50,58,27,85,58,27,87,55,22,83,40,10,77
'234904,26,7,63,38,0,94,50,0,100,.,.,.,41,13,74,30,10,50,35,10,69,45,12,80,38,13,75,0,0,30,21,5,57,38,14,69,20,4,57,17,3,32,43,14,73,41,14,75,40,11,70,29,2,61
'234905,29,7,81,83,50,92,.,.,.,.,.,.,56,25,86,25,8,67,46,18,84,61,29,88,41,12,80,-1,-1,-1,28,7,79,52,22,85,33,9,76,20,4,51,61,29,89,55,25,86,60,27,88,29,0,71
'234906,26,7,65,49,31,75,50,22,78,.,.,.,50,22,79,23,4,67,40,17,73,53,24,83,42,14,75,71,43,100,19,4,57,46,21,76,23,4,61,17,5,46,53,25,81,50,22,78,50,24,82,44,14,66
'234907,25,8,64,45,16,80,57,21,79,-1,-1,-1,42,16,73,29,11,60,35,12,67,42,15,75,38,14,72,36,17,69,17,5,57,41,17,71,17,4,50,22,8,41,44,17,74,43,16,75,37,15,69,28,10,69
'234909,25,11,57,59,18,88,-1,-1,-1,.,.,.,40,16,72,40,40,60,38,15,71,39,15,72,34,8,72,-1,-1,-1,0,0,40,42,17,71,22,6,56,17,3,35,40,16,71,39,15,71,42,17,72,28,18,62
'235901,25,7,57,55,27,95,.,.,.,.,.,.,26,10,56,55,32,73,21,8,52,31,10,64,23,7,54,-1,-1,-1,17,6,51,20,9,48,14,5,44,25,17,38,40,20,64,26,9,57,25,11,52,11,0,37
'235902,28,11,63,38,20,70,67,40,85,67,67,83,37,15,67,27,8,58,29,10,61,39,15,71,31,11,63,42,23,67,19,7,54,35,14,64,19,5,53,16,5,34,55,26,81,37,15,68,37,14,67,33,13,67
'235904,-1,-1,-1,33,0,83,.,.,.,.,.,.,56,31,81,40,20,80,45,20,72,52,31,82,41,18,65,.,.,.,-1,-1,-1,59,30,80,18,6,47,56,22,67,67,41,90,59,33,82,53,28,79,-1,-1,-1
'236801,-1,-1,-1,0,0,60,-1,-1,-1,.,.,.,6,2,22,0,0,14,6,2,22,.,.,.,3,0,16,-1,-1,-1,-1,-1,-1,6,2,22,6,2,22,3,3,13,17,7,37,.,.,.,6,2,22,33,0,33
'236802,-1,-1,-1,-1,-1,-1,91,55,100,.,.,.,57,27,90,54,29,79,41,18,76,62,27,94,41,15,85,-1,-1,-1,-1,-1,-1,54,28,88,46,16,82,41,18,88,55,27,92,.,.,.,57,27,90,-1,-1,-1
'236901,30,10,62,34,16,78,.,.,.,.,.,.,51,24,81,36,15,73,39,15,74,55,25,84,38,16,72,30,0,80,17,4,52,48,22,79,23,7,62,15,5,26,59,28,85,51,23,83,51,24,78,45,20,73
'236902,19,6,53,38,13,73,55,28,87,25,10,75,36,14,68,24,7,53,29,10,61,38,14,71,33,12,67,46,13,74,13,4,45,34,13,64,19,4,51,23,7,39,46,19,76,33,13,62,40,15,74,26,8,56
'237902,20,7,49,20,10,70,36,18,91,-1,-1,-1,26,9,56,16,5,44,22,7,53,26,9,60,27,9,58,.,.,.,16,6,44,25,9,53,15,4,46,32,12,43,38,17,68,26,9,56,25,8,57,30,10,70
'237904,39,15,73,57,30,86,64,35,88,56,33,67,51,22,81,40,14,74,44,18,76,54,23,84,45,19,77,51,20,76,31,11,68,48,21,77,32,10,70,28,12,50,62,30,88,53,24,82,47,19,77,39,13,72
'237905,28,10,60,53,16,78,-1,-1,-1,.,.,.,31,10,63,24,6,55,29,9,61,35,11,69,31,10,63,-1,-1,-1,24,8,55,28,9,57,22,6,53,19,5,35,45,16,75,30,10,62,35,12,66,16,5,45
'238902,18,6,47,13,10,35,40,20,67,.,.,.,28,9,62,25,7,53,23,7,56,31,9,65,25,7,61,38,13,63,7,2,35,25,8,59,12,3,45,21,7,34,34,13,67,28,9,63,26,7,60,15,4,58
'238904,.,.,.,-1,-1,-1,.,.,.,.,.,.,23,7,57,7,0,21,18,5,52,16,4,54,23,6,59,.,.,.,.,.,.,30,10,61,8,1,35,13,10,26,27,10,58,26,9,62,16,3,48,0,0,43
'239901,37,14,69,47,19,75,80,48,93,-1,-1,-1,50,23,77,33,13,63,38,15,69,52,24,80,42,16,73,38,0,88,23,6,56,47,23,74,25,7,59,34,17,50,64,34,87,49,23,77,51,24,75,35,21,76
'239903,10,0,52,50,9,73,.,.,.,.,.,.,47,18,81,20,6,63,39,14,74,42,16,80,35,10,71,-1,-1,-1,10,0,52,51,20,82,22,4,66,28,12,46,55,23,88,51,21,82,37,12,80,45,45,73
'240801,13,2,40,.,.,.,.,.,.,.,.,.,14,4,45,.,.,.,14,4,45,17,4,51,14,4,45,.,.,.,14,2,39,11,4,39,14,3,45,5,0,30,.,.,.,0,0,33,14,4,46,-1,-1,-1
'240901,42,17,75,100,38,100,85,48,98,.,.,.,47,20,78,100,46,100,47,19,78,50,21,81,47,20,78,43,29,71,32,11,67,45,19,76,35,12,70,30,12,53,49,21,81,49,21,80,39,15,72,38,16,74
'240903,46,19,79,83,60,97,86,61,96,91,55,100,55,25,84,84,57,93,50,21,81,58,27,86,55,25,84,38,13,75,27,8,65,53,24,81,34,10,72,29,11,53,77,42,93,57,26,85,48,21,79,47,19,82
'240904,40,8,68,.,.,.,.,.,.,.,.,.,39,16,69,-1,-1,-1,35,14,66,35,10,66,37,15,68,.,.,.,42,6,65,42,21,72,22,10,50,38,27,51,68,41,91,42,18,71,26,11,59,-1,-1,-1
'241901,28,10,72,60,32,92,50,17,100,-1,-1,-1,46,17,82,31,4,75,35,10,76,50,19,85,37,10,78,.,.,.,16,5,57,43,16,78,23,4,68,22,6,42,65,31,90,47,16,83,43,19,77,49,32,79
'241902,43,10,83,64,9,91,-1,-1,-1,.,.,.,64,27,91,47,10,87,48,15,84,66,30,91,50,18,84,.,.,.,25,0,70,62,24,90,37,6,76,33,18,63,72,33,94,64,27,91,65,28,90,43,15,74
'241903,31,11,64,41,20,76,100,63,100,50,0,88,42,18,74,30,10,65,34,12,68,44,20,77,37,14,70,-1,-1,-1,21,6,56,41,17,70,20,5,58,18,2,39,62,34,86,42,18,74,43,19,73,47,26,66
'241904,22,8,54,41,11,75,81,38,100,.,.,.,32,11,62,23,7,54,29,9,60,35,12,66,32,10,62,-1,-1,-1,16,6,47,30,10,59,15,3,46,20,8,30,49,23,75,33,12,64,27,10,54,12,4,48
'241906,26,10,60,-1,-1,-1,88,63,100,.,.,.,41,17,78,41,13,69,35,13,73,41,16,78,34,13,72,13,0,75,20,6,50,40,18,78,19,4,59,39,21,55,52,24,88,42,18,79,37,15,74,29,14,71
'242902,34,13,79,41,19,68,-1,-1,-1,.,.,.,35,14,72,6,0,66,30,10,67,36,14,76,33,11,70,50,39,67,37,19,78,33,13,68,15,5,57,21,9,45,38,14,74,34,14,70,38,13,79,0,0,43
'242903,28,8,74,40,10,90,.,.,.,.,.,.,47,19,83,-1,-1,-1,41,13,82,48,19,82,40,14,79,50,17,67,21,5,64,46,19,83,26,7,71,14,3,51,58,27,90,46,19,83,48,19,81,100,50,100
'242905,37,11,68,-1,-1,-1,100,100,100,.,.,.,52,26,81,.,.,.,59,28,85,47,21,84,46,14,79,.,.,.,37,11,68,56,29,78,37,8,76,27,14,50,54,28,80,62,30,86,33,17,72,0,0,20
'242906,.,.,.,83,67,100,.,.,.,.,.,.,66,28,93,.,.,.,55,27,94,68,29,91,60,20,93,.,.,.,.,.,.,63,26,95,43,6,85,13,0,63,66,27,92,68,29,93,55,24,92,.,.,.
'243901,40,13,74,43,19,71,77,35,94,0,0,50,40,17,71,38,15,70,31,13,63,42,17,74,31,13,68,27,7,73,37,11,74,38,18,68,22,7,56,24,11,41,42,18,72,41,18,71,39,16,71,38,16,76
'243902,22,0,56,80,35,95,-1,-1,-1,.,.,.,45,20,76,38,18,74,38,16,70,45,20,77,32,10,66,.,.,.,14,0,43,45,20,74,37,13,71,8,0,23,48,22,77,47,20,76,41,21,74,38,19,63
'243903,39,12,76,66,34,92,79,43,93,-1,-1,-1,55,25,84,55,18,64,44,15,74,55,24,84,43,17,78,58,16,79,30,4,70,55,25,84,34,8,71,20,5,44,56,25,84,56,25,85,53,25,79,51,21,85
'243905,25,9,59,46,20,76,76,49,91,67,33,80,42,18,71,25,8,57,33,12,64,44,20,75,35,13,67,39,12,70,19,5,53,40,17,68,22,6,56,17,4,34,52,25,79,42,18,71,42,19,72,32,14,64
'243906,29,13,58,33,14,72,81,41,100,.,.,.,40,15,74,29,6,71,32,9,69,44,17,79,34,12,71,43,18,68,12,3,47,37,12,70,21,4,62,9,1,36,46,17,77,43,16,77,35,13,71,22,6,67
'244901,.,.,.,.,.,.,60,20,80,.,.,.,45,14,78,.,.,.,47,16,74,52,16,85,43,13,76,.,.,.,.,.,.,33,9,66,30,6,57,30,0,67,46,14,79,47,18,77,43,8,80,-1,-1,-1
'244903,28,7,63,25,8,65,44,17,68,30,20,40,30,10,65,21,7,54,25,8,59,30,9,66,27,8,63,59,18,76,19,5,54,30,11,63,18,5,52,16,9,35,35,14,69,32,11,67,21,8,55,12,10,54
'244905,50,17,83,67,27,80,25,25,88,.,.,.,50,16,83,53,13,87,42,6,79,50,17,82,42,10,78,-1,-1,-1,-1,-1,-1,50,15,83,22,3,63,23,6,48,54,19,85,46,13,80,59,23,88,-1,-1,-1
