DISTRICT,DD000A001223R,DD000A001323R,DD000A001S23R,DD200A001223R,DD200A001323R,DD200A001S23R,DD300A001223R,DD300A001323R,DD300A001S23R,DD400A001223R,DD400A001323R,DD400A001S23R,DDA00A001223R,DDA00A001323R,DDA00A001S23R,DDB00A001223R,DDB00A001323R,DDB00A001S23R,DDE00A001223R,DDE00A001323R,DDE00A001S23R,DDF00A001223R,DDF00A001323R,DDF00A001S23R,DDH00A001223R,DDH00A001323R,DDH00A001S23R,DDI00A001223R,DDI00A001323R,DDI00A001S23R,DDL00A001223R,DDL00A001323R,DDL00A001S23R,DDM00A001223R,DDM00A001323R,DDM00A001S23R,DDR00A001223R,DDR00A001323R,DDR00A001S23R,DDS00A001223R,DDS00A001323R,DDS00A001S23R,DDW00A001223R,DDW00A001323R,DDW00A001S23R,DISTNAME,DNC00A001223R,DNC00A001323R,DNC00A001S23R,DNM00A001223R,DNM00A001323R,DNM00A001S23R,DNS00A001223R,DNS00A001323R,DNS00A001S23R
"'070912",32,8,69,56,20,83,85,53,97,82,41,86,49,18,79,36,10,70,38,11,71,50,17,80,44,14,76,36,8,74,30,8,68,48,18,77,27,5,64,20,5,48,60,24,85,"WAXAHACHIE ISD",51,19,80,46,15,77,53,20,83
"'070915",23,3,71,46,16,83,100,14,100,-1,-1,-1,45,15,79,37,11,92,35,9,72,47,14,81,36,10,72,-1,-1,-1,22,3,70,43,15,78,17,2,60,15,5,43,48,16,81,"MAYPEARL ISD",43,13,78,50,17,81,43,9,74
"'071801",42,13,76,37,11,89,-1,-1,-1,.,.,.,53,20,82,85,50,85,48,16,78,49,17,82,52,18,82,-1,-1,-1,39,12,74,57,22,83,46,16,78,28,10,63,58,30,88,"BURNHAM WOOD CHARTER SCHOOL DISTRICT",60,25,88,48,16,79,14,0,62
"'071803",17,1,66,.,.,.,.,.,.,-1,-1,-1,35,7,81,-1,-1,-1,31,4,79,38,6,84,34,7,80,.,.,.,17,1,66,31,7,76,33,6,79,32,4,68,.,.,.,"TRIUMPH PUBLIC HIGH SCHOOLS-EL PASO",-1,-1,-1,34,7,80,-1,-1,-1
"'071804",29,2,75,-1,-1,-1,.,.,.,.,.,.,46,11,86,100,14,100,48,10,87,44,8,89,46,11,86,-1,-1,-1,26,1,73,48,15,83,46,11,87,36,6,66,14,7,86,"EL PASO ACADEMY",-1,-1,-1,46,11,86,33,0,93
"'071806",51,20,80,64,30,86,78,47,95,70,50,70,55,24,81,48,21,77,51,20,79,54,22,80,54,23,81,57,36,71,45,15,77,56,25,82,49,19,79,25,8,53,63,29,86,"HARMONY PUBLIC SCHOOLS - WEST TEXAS",58,25,84,52,22,78,54,26,79
"'071807",43,9,65,.,.,.,.,.,.,.,.,.,47,14,68,.,.,.,47,14,68,52,16,68,46,13,68,.,.,.,43,9,65,39,12,69,43,9,65,32,16,60,-1,-1,-1,"LA FE PREPARATORY SCHOOL",45,12,63,54,21,85,29,14,71
"'071809",39,12,71,-1,-1,-1,.,.,.,.,.,.,51,20,81,75,63,94,50,18,81,51,19,81,49,18,79,.,.,.,38,12,71,51,19,80,36,8,71,21,10,59,71,24,100,"VISTA DEL FUTURO CHARTER SCHOOL",57,20,84,44,20,77,36,27,55
"'071810",21,4,57,40,0,80,.,.,.,.,.,.,24,6,59,25,6,56,24,5,60,25,5,57,24,5,59,-1,-1,-1,20,3,56,24,6,61,20,4,57,17,0,50,24,12,59,"EL PASO LEADERSHIP ACADEMY",20,4,57,25,6,60,15,5,60
"'071901",29,7,63,36,8,68,43,29,71,20,10,40,38,11,69,55,23,88,36,10,68,39,11,72,38,11,69,24,5,66,25,5,59,37,11,66,26,5,61,16,4,38,39,12,68,"CLINT ISD",39,11,71,34,9,65,35,11,69
"'071902",31,9,66,62,26,87,82,50,95,52,16,79,45,16,75,46,16,75,37,10,70,44,15,76,42,14,73,42,13,78,29,7,64,45,16,74,31,7,66,20,5,46,64,30,87,"EL PASO ISD",45,16,75,43,15,74,43,15,75
"'071903",29,9,61,.,.,.,.,.,.,.,.,.,36,11,66,.,.,.,34,10,65,39,11,71,36,11,66,.,.,.,25,7,57,33,11,62,28,7,61,18,7,43,38,13,50,"FABENS ISD",37,11,67,29,8,62,32,11,62
"'071904",29,6,65,.,.,.,.,.,.,.,.,.,34,9,70,60,20,80,33,8,69,36,10,72,34,9,70,.,.,.,27,5,64,33,8,68,28,5,66,19,5,47,56,22,89,"SAN ELIZARIO ISD",35,10,71,30,7,66,37,8,70
"'071905",41,13,74,59,24,89,74,44,91,50,23,78,52,19,81,50,16,84,47,15,78,52,19,82,51,18,81,58,20,88,37,10,72,51,19,80,38,10,74,32,11,62,59,24,85,"YSLETA ISD",53,19,82,45,16,77,47,17,79
"'071906",31,7,70,100,43,100,.,.,.,.,.,.,40,11,75,-1,-1,-1,38,10,73,41,12,77,40,11,75,.,.,.,30,6,70,40,10,73,32,6,71,25,11,48,50,19,81,"ANTHONY ISD",41,12,77,39,10,69,43,4,79
"'071907",40,13,72,67,24,87,79,56,91,-1,-1,-1,50,18,79,62,24,85,44,13,75,51,18,80,49,17,79,92,33,100,38,11,70,50,18,78,37,10,71,22,5,44,63,35,88,"CANUTILLO ISD",51,18,79,50,17,79,44,14,76
"'071908",24,6,59,.,.,.,.,.,.,.,.,.,30,9,63,.,.,.,30,8,62,30,8,66,30,8,64,-1,-1,-1,19,5,54,30,9,61,23,5,60,20,1,41,14,0,43,"TORNILLO ISD",31,9,65,23,5,58,24,0,47
"'071909",40,13,74,66,30,88,76,38,92,61,27,84,52,18,81,56,20,82,47,15,78,53,18,82,51,18,80,52,12,78,37,10,72,51,19,79,34,8,71,27,8,53,62,27,86,"SOCORRO ISD",53,19,82,48,16,78,49,17,82
"'072801",27,4,69,56,12,86,55,16,75,29,18,53,40,8,75,31,5,68,39,7,76,41,7,78,37,6,74,43,7,71,26,4,67,39,9,72,40,8,75,18,4,52,48,11,79,"PREMIER HIGH SCHOOLS",48,9,80,40,8,75,31,6,65
"'072802",.,.,.,-1,-1,-1,.,.,.,.,.,.,57,20,88,-1,-1,-1,57,19,84,52,19,81,48,15,82,.,.,.,.,.,.,64,23,95,56,17,85,-1,-1,-1,71,21,100,"ERATH EXCELS ACADEMY INC",-1,-1,-1,56,19,88,.,.,.
"'072901",8,2,44,50,0,70,-1,-1,-1,.,.,.,32,6,68,.,.,.,27,6,64,33,6,69,19,3,59,.,.,.,9,2,42,30,7,66,19,2,55,17,4,50,44,11,76,"THREE WAY ISD",23,3,60,41,10,76,36,0,64
"'072902",50,15,86,50,14,79,67,0,89,.,.,.,60,23,88,-1,-1,-1,56,20,87,64,26,90,56,21,87,68,27,91,47,12,85,56,20,86,43,11,81,36,16,69,50,14,71,"DUBLIN ISD",62,24,89,54,19,84,45,10,70
"'072903",41,11,73,60,26,83,80,49,93,40,0,80,60,27,85,39,12,70,47,16,77,61,27,87,46,15,77,45,5,68,37,10,70,60,27,83,37,9,73,34,11,60,70,35,91,"STEPHENVILLE ISD",61,27,86,57,26,83,71,41,94
"'072904",.,.,.,58,17,92,.,.,.,.,.,.,52,16,84,.,.,.,42,10,82,56,21,89,9,0,45,60,0,100,.,.,.,48,11,80,19,4,59,15,2,41,55,17,87,"BLUFF DALE ISD",57,21,82,48,11,86,-1,-1,-1
"'072908",-1,-1,-1,50,13,94,.,.,.,.,.,.,64,21,90,.,.,.,63,15,93,60,20,90,66,6,92,.,.,.,-1,-1,-1,68,21,91,35,6,70,34,3,59,64,23,90,"HUCKABAY ISD",64,22,89,64,18,92,58,25,92
"'072909",35,7,62,70,20,90,.,.,.,.,.,.,48,14,79,-1,-1,-1,43,10,72,54,18,79,40,7,70,.,.,.,31,6,59,42,9,78,33,7,63,21,9,54,54,18,85,"LINGLEVILLE ISD",49,14,80,47,12,75,43,4,87
"'072910",.,.,.,63,13,100,.,.,.,.,.,.,46,13,84,.,.,.,40,8,82,43,8,83,26,0,89,.,.,.,.,.,.,49,16,85,9,3,55,29,14,57,48,15,82,"MORGAN MILL ISD",44,6,85,49,20,83,8,0,67
"'073901",26,9,68,37,7,80,-1,-1,-1,.,.,.,37,10,76,36,8,80,35,10,75,42,13,78,33,9,71,-1,-1,-1,23,8,65,33,8,75,23,6,66,9,2,48,55,20,89,"CHILTON ISD",38,11,78,36,9,70,0,0,29
"'073903",22,7,51,32,7,59,40,20,60,.,.,.,25,6,53,22,5,49,25,6,53,28,7,57,27,7,55,.,.,.,22,7,51,22,5,49,16,3,45,25,7,33,36,13,66,"MARLIN ISD",24,6,53,28,6,52,19,3,48
"'073904",67,33,67,100,70,100,.,.,.,.,.,.,72,32,91,-1,-1,-1,75,40,90,76,42,94,50,11,78,.,.,.,67,33,67,69,24,89,53,18,73,44,19,81,73,32,92,"WESTPHALIA ISD",73,33,93,50,10,60,73,18,100
"'073905",30,11,67,36,10,82,-1,-1,-1,.,.,.,46,16,78,33,7,67,40,13,76,50,17,82,42,18,75,.,.,.,30,11,67,42,14,74,21,3,63,16,2,40,53,17,82,"ROSEBUD-LOTT ISD",42,17,75,53,13,82,49,17,81
"'074903",32,6,65,44,18,69,83,42,100,-1,-1,-1,42,12,73,27,6,59,36,8,68,41,12,74,33,7,66,29,10,62,29,6,63,44,12,72,25,4,61,28,7,52,49,15,79,"BONHAM ISD",42,12,74,44,13,72,29,10,84
"'074904",47,13,80,92,50,100,.,.,.,.,.,.,61,25,88,.,.,.,53,18,82,63,26,89,64,23,92,.,.,.,38,0,77,59,24,87,15,2,66,8,2,50,60,25,87,"DODD CITY ISD",61,27,88,61,18,89,73,64,91
"'074905",0,0,47,20,20,40,.,.,.,.,.,.,37,8,71,0,0,13,35,5,68,42,8,74,22,2,63,-1,-1,-1,0,0,47,32,8,68,21,1,61,14,4,42,40,9,74,"ECTOR ISD",35,8,71,39,8,71,56,39,89
"'074907",48,20,78,47,22,78,.,.,.,.,.,.,58,25,84,44,14,72,51,19,79,60,25,87,57,22,82,.,.,.,47,18,77,57,24,82,31,9,66,23,7,47,62,28,87,"HONEY GROVE ISD",58,25,83,60,25,88,73,32,91
"'074909",20,1,61,51,18,78,.,.,.,.,.,.,51,18,81,38,0,56,41,10,74,52,18,82,41,11,75,40,10,80,13,2,55,51,18,80,22,5,61,22,3,53,55,20,84,"LEONARD ISD",52,17,82,49,19,79,55,31,86
"'074911",10,0,60,53,20,93,.,.,.,.,.,.,54,19,85,-1,-1,-1,44,14,78,58,20,88,34,15,64,-1,-1,-1,10,0,60,51,18,83,30,6,72,36,11,57,56,19,87,"SAVOY ISD",57,20,88,46,18,80,63,21,88
"'074912",30,6,62,22,7,63,.,.,.,.,.,.,47,13,78,45,18,82,40,11,68,47,12,79,39,10,71,56,0,78,26,4,59,47,15,76,25,3,60,21,5,49,52,15,81,"TRENTON ISD",48,15,78,45,10,77,45,7,80
"'074917",49,14,70,58,35,85,.,.,.,.,.,.,60,22,85,.,.,.,48,17,77,62,26,87,56,13,81,67,33,100,39,9,61,58,18,84,37,6,63,30,9,53,60,22,86,"SAM RAYBURN ISD",64,23,88,48,19,76,84,37,100
"'075901",46,16,90,50,7,79,100,57,100,.,.,.,75,35,94,66,28,97,67,28,91,79,36,96,68,28,93,.,.,.,44,14,89,72,34,92,46,12,81,43,14,71,85,46,96,"FLATONIA ISD",78,37,95,66,29,92,77,30,100
"'075902",35,10,68,40,12,66,90,0,90,.,.,.,54,20,80,33,7,65,42,13,72,54,20,82,43,13,73,57,29,57,31,7,65,53,20,78,29,6,66,18,4,48,67,29,89,"LA GRANGE ISD",53,20,80,55,20,81,52,10,81
"'075903",20,4,53,29,11,64,40,0,80,.,.,.,42,15,72,27,10,60,33,11,66,45,16,75,33,10,66,.,.,.,17,2,51,38,14,70,16,2,54,15,3,36,56,23,82,"SCHULENBURG ISD",40,13,71,46,22,77,21,16,58
"'075906",27,9,67,60,30,80,.,.,.,.,.,.,68,31,90,60,40,80,58,17,89,70,31,92,44,13,82,.,.,.,28,10,62,67,31,89,39,10,79,51,14,76,74,35,93,"FAYETTEVILLE ISD",70,33,91,65,25,89,75,75,100
"'075908",41,16,65,90,70,100,.,.,.,.,.,.,74,32,90,25,0,88,60,24,84,73,31,89,60,18,83,.,.,.,41,16,65,77,33,91,47,12,73,32,4,57,80,36,92,"ROUND TOP-CARMINE ISD",74,33,89,74,28,93,69,31,85
"'076903",14,9,59,100,43,100,.,.,.,.,.,.,41,14,77,14,0,57,37,11,72,43,17,80,37,9,75,.,.,.,5,0,55,39,13,75,16,5,63,10,1,31,42,17,79,"ROBY CISD",42,15,77,38,12,79,.,.,.
"'076904",33,17,83,60,0,80,.,.,.,.,.,.,53,18,80,33,14,71,45,14,74,53,16,78,48,17,79,-1,-1,-1,33,17,83,52,20,81,45,11,74,25,10,46,60,20,81,"ROTAN ISD",56,21,83,43,11,71,20,0,40
"'077901",41,7,69,100,0,100,-1,-1,-1,.,.,.,49,15,76,24,6,42,45,12,72,47,14,77,44,11,74,.,.,.,39,5,67,50,16,75,31,5,64,40,12,53,75,40,94,"FLOYDADA COLLEGIATE ISD",48,13,76,52,24,76,45,14,76
"'077902",21,3,45,.,.,.,-1,-1,-1,.,.,.,34,5,71,23,8,69,28,3,69,40,6,75,31,4,70,.,.,.,21,3,45,28,4,68,19,3,57,14,1,34,51,11,80,"LOCKNEY ISD",36,5,72,28,5,69,33,0,83
"'078901",25,13,63,57,33,95,.,.,.,.,.,.,41,11,74,38,0,75,36,7,68,41,12,79,36,9,62,-1,-1,-1,0,0,50,41,10,68,21,2,53,18,5,51,44,10,82,"CROWELL ISD",40,11,72,46,10,81,56,11,78
"'079901",49,20,78,68,36,88,80,49,94,67,31,88,60,28,84,55,22,81,47,18,76,61,28,85,49,18,78,59,28,81,45,16,76,59,27,82,41,14,73,27,8,55,75,40,92,"LAMAR CISD",61,29,84,57,25,82,62,29,86
"'079906",46,14,81,62,39,92,83,52,91,-1,-1,-1,66,28,90,57,21,80,53,16,85,68,28,91,57,19,87,87,27,100,37,9,77,64,27,89,44,10,82,30,7,67,77,37,94,"NEEDVILLE ISD",69,29,92,59,25,85,50,21,79
"'079907",45,18,74,64,33,85,82,51,94,59,29,81,57,28,81,42,14,72,41,14,71,59,29,83,41,14,72,53,24,81,39,14,71,55,27,79,36,11,68,27,8,52,70,35,90,"FORT BEND ISD",60,30,83,49,21,77,52,23,77
"'079910",39,16,68,62,32,84,83,59,96,20,20,100,42,16,73,39,11,72,37,12,69,43,16,74,36,10,69,56,19,81,36,13,66,42,16,72,27,8,62,22,10,44,50,22,76,"STAFFORD MSD",40,13,72,46,21,75,34,14,62
"'080901",40,11,75,46,21,79,80,40,100,.,.,.,52,19,81,29,4,65,45,15,76,53,18,82,42,13,74,40,0,100,37,9,75,51,20,80,34,7,70,19,3,44,58,22,85,"MOUNT VERNON ISD",53,20,82,49,16,79,44,19,79
"'081902",33,7,67,61,27,83,65,21,94,43,0,86,49,18,77,35,8,62,40,11,71,50,17,79,45,14,74,-1,-1,-1,21,2,60,48,18,75,25,4,63,12,3,38,53,21,81,"FAIRFIELD ISD",50,18,78,44,16,74,67,39,90
"'081904",40,9,73,57,29,82,80,30,100,-1,-1,-1,52,18,81,42,10,72,48,16,78,54,19,83,49,16,80,.,.,.,38,7,73,51,17,80,36,8,70,32,6,61,55,20,84,"TEAGUE ISD",53,18,83,50,19,78,49,20,78
"'081905",29,4,65,29,0,50,.,.,.,.,.,.,40,10,72,46,5,74,30,8,65,41,10,71,34,9,69,.,.,.,28,4,64,39,10,73,19,2,54,20,0,39,43,12,74,"WORTHAM ISD",41,10,73,38,9,71,47,24,76
"'081906",46,23,62,-1,-1,-1,-1,-1,-1,.,.,.,55,19,84,60,40,60,57,19,82,59,24,90,63,23,83,.,.,.,46,23,62,48,10,74,29,13,55,21,14,41,53,16,87,"DEW ISD",57,21,85,50,14,83,60,0,100
"'082902",14,1,42,.,.,.,.,.,.,.,.,.,24,6,55,-1,-1,-1,21,5,51,24,6,56,23,5,53,.,.,.,9,0,38,25,6,53,14,1,45,12,7,25,52,22,82,"DILLEY ISD",25,7,55,21,4,53,15,0,59
"'082903",30,8,56,.,.,.,33,17,100,-1,-1,-1,29,8,59,30,10,60,25,6,55,29,7,60,28,7,58,.,.,.,29,8,55,29,8,58,18,3,50,24,7,41,45,22,75,"PEARSALL ISD",28,7,59,30,8,59,13,3,44
"'083901",33,7,71,50,33,100,.,.,.,.,.,.,31,9,66,15,3,55,27,6,63,27,6,64,29,7,64,-1,-1,-1,30,5,70,34,11,68,19,3,57,13,7,30,58,26,87,"SEAGRAVES ISD",32,9,66,28,6,67,47,16,100
"'083902",64,9,95,33,0,83,.,.,.,.,.,.,64,21,89,.,.,.,54,18,86,65,19,89,45,6,81,-1,-1,-1,60,5,95,63,23,90,36,6,71,17,0,46,72,28,93,"LOOP ISD",61,21,89,70,23,90,63,13,100
"'083903",34,12,71,57,48,86,81,48,95,-1,-1,-1,52,23,81,37,0,89,43,17,76,52,23,82,40,15,74,-1,-1,-1,32,10,69,51,23,81,28,8,67,27,14,55,66,33,90,"SEMINOLE ISD",54,24,82,46,20,78,45,17,87
"'084802",18,4,55,34,8,75,0,0,67,44,22,89,28,8,63,20,5,57,24,6,60,26,7,61,23,7,60,-1,-1,-1,16,2,52,30,9,65,13,3,50,20,9,45,48,17,74,"ODYSSEY ACADEMY INC",27,8,61,29,8,65,39,9,79
"'084804",.,.,.,-1,-1,-1,.,.,.,.,.,.,50,20,84,40,14,80,47,17,83,52,19,89,61,27,91,.,.,.,.,.,.,46,21,76,60,40,80,35,12,94,75,42,92,"AMBASSADORS PREPARATORY ACADEMY",50,19,84,47,23,85,-1,-1,-1
"'084901",33,10,67,53,24,80,69,38,88,54,8,85,46,16,76,39,11,70,40,13,72,47,17,78,43,13,74,34,7,72,29,8,64,45,16,74,31,7,67,28,9,52,56,23,82,"DICKINSON ISD",48,18,77,42,14,73,42,13,75
"'084902",31,10,64,45,20,71,85,48,98,55,0,82,39,15,69,25,7,57,31,10,63,38,14,70,36,12,68,32,0,56,29,8,63,39,16,69,27,8,61,26,12,47,59,28,84,"GALVESTON ISD",39,16,69,38,13,69,25,12,66
"'084903",.,.,.,55,36,73,80,40,100,.,.,.,44,16,78,.,.,.,37,13,73,38,10,78,24,0,70,-1,-1,-1,.,.,.,49,20,78,42,12,81,20,7,50,47,17,79,"HIGH ISLAND ISD",42,15,77,48,17,79,-1,-1,-1
"'084906",28,9,61,42,15,72,60,26,86,38,25,50,34,11,65,23,6,55,31,9,63,34,10,66,36,12,67,35,15,70,25,7,58,34,11,65,20,4,53,22,8,44,46,16,76,"TEXAS CITY ISD",36,12,67,30,9,62,29,5,62
"'084908",26,8,52,40,7,82,42,0,89,.,.,.,32,10,62,25,7,55,30,9,60,33,10,64,32,9,63,.,.,.,25,7,52,31,9,61,21,5,53,24,12,38,42,16,70,"HITCHCOCK ISD",34,9,65,29,10,58,24,0,60
"'084909",39,13,71,58,24,79,68,30,77,33,0,100,50,17,79,32,5,68,41,12,74,53,18,81,43,14,75,58,18,85,35,10,70,48,17,78,33,7,67,29,9,52,53,19,81,"SANTA FE ISD",52,18,80,45,14,77,56,21,84
"'084910",48,21,76,66,33,87,81,51,94,67,33,89,61,27,84,43,14,73,45,16,74,61,28,85,50,19,79,53,22,77,41,16,72,61,27,84,40,12,72,27,8,55,68,32,89,"CLEAR CREEK ISD",63,29,86,53,22,79,63,24,91
"'084911",46,17,75,80,46,94,89,60,97,87,52,91,75,38,93,70,32,92,49,17,79,76,38,93,64,26,89,78,52,96,41,15,73,74,38,93,37,12,73,42,15,74,77,39,94,"FRIENDSWOOD ISD",77,39,93,70,35,91,78,40,95
"'085902",26,5,59,30,8,63,-1,-1,-1,.,.,.,35,9,67,40,7,71,30,7,63,33,7,68,30,8,63,-1,-1,-1,25,5,58,37,12,67,18,4,50,20,6,43,47,13,78,"POST ISD",33,9,67,41,12,70,29,10,68
"'085903",-1,-1,-1,33,17,50,.,.,.,.,.,.,35,11,69,-1,-1,-1,34,10,69,31,11,66,28,9,67,.,.,.,.,.,.,39,10,73,21,5,58,5,0,30,49,15,76,"SOUTHLAND ISD",35,13,69,35,8,70,.,.,.
"'086024",.,.,.,.,.,.,-1,-1,-1,.,.,.,75,13,88,.,.,.,.,.,.,79,14,86,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,50,0,75,.,.,.,89,0,100,"DOSS CONSOLIDATED CSD",71,29,86,78,0,89,.,.,.
"'086901",23,6,57,49,18,75,58,23,92,.,.,.,50,20,77,60,20,80,38,11,69,52,21,80,37,11,68,-1,-1,-1,20,5,54,48,19,73,25,5,60,19,7,42,65,30,86,"FREDERICKSBURG ISD",50,20,76,50,21,78,48,29,80
"'086902",9,0,48,78,39,100,.,.,.,.,.,.,62,26,88,-1,-1,-1,50,19,77,65,28,90,43,17,68,-1,-1,-1,9,0,48,59,23,86,37,5,74,24,7,59,65,27,91,"HARPER ISD",62,26,88,61,26,88,52,26,87
"'087901",63,18,95,-1,-1,-1,.,.,.,.,.,.,77,41,96,.,.,.,52,18,90,77,42,98,65,23,94,.,.,.,58,14,94,76,40,94,49,13,88,47,19,81,85,54,97,"GLASSCOCK COUNTY ISD",78,42,96,72,38,97,81,44,94
"'088902",25,11,50,41,12,71,73,27,100,.,.,.,50,18,77,31,4,53,36,10,66,53,19,79,40,12,69,88,13,100,21,6,47,48,17,75,27,4,62,15,3,39,62,24,86,"GOLIAD ISD",49,17,75,54,20,81,68,39,84
"'089901",27,9,61,21,14,36,80,70,80,.,.,.,37,13,68,24,6,55,32,10,64,39,13,71,32,10,65,-1,-1,-1,25,8,60,35,13,66,24,6,58,22,11,44,56,24,82,"GONZALES ISD",36,12,68,39,16,68,33,7,63
"'089903",39,12,72,60,16,84,.,.,.,.,.,.,48,16,76,55,0,100,46,14,76,50,17,78,46,15,75,.,.,.,37,11,71,46,15,75,35,10,68,23,4,52,52,20,80,"NIXON-SMILEY CISD",47,16,76,51,18,79,36,7,75
"'089905",25,2,58,-1,-1,-1,.,.,.,.,.,.,32,7,68,32,16,58,32,6,68,30,6,68,31,6,68,.,.,.,20,1,55,34,7,68,22,3,61,36,14,62,37,15,74,"WAELDER ISD",34,6,68,25,10,67,-1,-1,-1
"'090902",40,27,67,18,0,64,78,44,89,.,.,.,33,12,64,.,.,.,28,11,62,28,10,61,52,22,68,-1,-1,-1,40,27,67,38,13,66,18,6,53,11,4,38,27,8,61,"LEFORS ISD",33,11,62,34,13,65,-1,-1,-1
"'090903",-1,-1,-1,47,7,93,.,.,.,.,.,.,47,14,84,-1,-1,-1,46,15,86,49,15,84,50,12,88,.,.,.,-1,-1,-1,45,14,84,19,3,69,21,4,66,47,16,82,"MCLEAN ISD",45,13,82,52,17,89,17,17,83
"'090904",27,9,57,29,12,53,85,40,95,.,.,.,40,13,69,30,8,57,33,10,62,42,14,71,35,11,65,18,0,64,26,8,57,38,12,67,19,5,51,27,11,49,46,15,75,"PAMPA ISD",41,13,70,38,11,66,37,7,80
"'090905",.,.,.,.,.,.,.,.,.,.,.,.,39,20,70,.,.,.,11,0,33,42,15,70,17,11,44,.,.,.,.,.,.,31,31,69,0,0,37,6,0,50,54,25,86,"GRANDVIEW-HOPKINS ISD",49,26,77,9,0,45,-1,-1,-1
"'091901",59,15,85,69,24,91,90,50,100,88,25,88,68,30,90,-1,-1,-1,55,18,82,71,33,90,55,22,89,71,46,79,57,18,86,66,27,90,38,10,75,33,8,63,69,31,90,"BELLS ISD",70,33,91,66,25,88,74,41,92
"'091902",18,6,41,20,0,76,.,.,.,.,.,.,44,11,78,33,17,33,39,8,71,43,9,78,30,8,59,-1,-1,-1,14,1,36,45,13,77,22,3,60,21,5,46,51,13,85,"COLLINSVILLE ISD",48,12,82,36,9,69,59,41,94
"'091903",36,10,70,50,18,80,74,46,100,.,.,.,50,18,79,33,8,70,41,13,72,51,19,81,42,14,73,62,26,88,33,8,67,48,17,77,26,5,63,22,8,50,55,22,82,"DENISON ISD",51,19,80,46,17,76,47,15,82
"'091905",33,9,72,60,20,91,-1,-1,-1,-1,-1,-1,61,22,86,31,16,57,50,17,81,57,19,85,45,13,81,69,19,94,26,3,69,64,25,87,39,9,73,35,9,62,69,27,89,"HOWE ISD",61,22,87,59,23,84,66,34,98
"'091906",30,7,62,39,13,70,57,19,81,19,0,56,40,12,69,26,7,56,36,10,66,40,13,71,35,9,66,45,12,73,26,6,60,40,12,68,29,6,61,21,4,42,51,19,77,"SHERMAN ISD",40,13,69,38,12,69,37,12,70
"'091907",34,5,77,61,6,84,-1,-1,-1,.,.,.,52,15,84,-1,-1,-1,44,9,80,54,16,87,44,9,78,78,11,100,30,4,73,50,14,82,34,4,74,20,1,57,53,16,86,"TIOGA ISD",53,14,84,50,18,86,54,21,79
"'091908",45,16,78,65,29,92,78,54,92,.,.,.,66,30,89,46,18,72,52,17,81,66,32,89,56,21,84,77,43,93,33,7,72,67,29,89,37,9,73,35,9,68,70,33,91,"VAN ALSTYNE ISD",66,31,89,67,30,89,66,31,90
"'091909",32,10,65,47,11,76,90,30,100,-1,-1,-1,48,16,79,16,5,68,39,10,74,48,17,81,37,12,73,42,9,73,29,7,63,47,16,77,23,4,62,25,7,51,50,18,81,"WHITESBORO ISD",48,17,80,45,13,77,51,9,86
"'091910",45,20,79,58,25,80,-1,-1,-1,.,.,.,58,23,83,50,10,83,48,13,78,60,25,86,46,14,81,75,25,100,45,20,79,55,21,81,26,7,63,18,3,45,60,25,84,"WHITEWRIGHT ISD",59,26,84,54,17,81,58,35,81
"'091913",20,5,75,42,11,72,71,57,86,.,.,.,56,19,84,56,22,89,44,12,76,57,21,85,44,16,78,71,21,89,20,5,75,55,18,83,29,6,68,32,9,57,58,20,85,"POTTSBORO ISD",56,20,84,56,17,83,62,30,78
"'091914",34,7,70,56,19,75,70,30,100,.,.,.,45,14,77,75,0,100,40,10,70,49,15,80,40,9,74,-1,-1,-1,30,4,66,42,13,73,27,4,68,18,4,43,45,15,77,"S AND S CISD",48,16,79,39,9,71,47,20,77
"'091917",12,2,46,60,17,83,60,30,80,-1,-1,-1,59,22,85,64,27,82,35,7,73,57,21,83,35,11,68,25,0,63,8,0,42,61,23,87,29,4,66,22,4,54,66,25,90,"GUNTER ISD",59,21,86,59,24,83,56,26,74
"'091918",32,6,85,33,0,93,-1,-1,-1,.,.,.,48,15,81,44,0,61,40,13,76,45,14,79,35,14,73,31,6,88,31,5,85,51,16,82,23,5,65,16,3,38,51,16,82,"TOM BEAN ISD",48,15,82,49,15,80,48,16,92
"'092801",.,.,.,-1,-1,-1,.,.,.,.,.,.,59,21,88,-1,-1,-1,69,26,97,71,26,97,49,9,81,-1,-1,-1,.,.,.,48,16,78,53,12,86,11,0,67,64,26,91,"EAST TEXAS CHARTER SCHOOLS",-1,-1,-1,61,22,88,20,20,100
"'092901",33,9,71,38,9,75,65,18,82,20,0,60,42,13,74,25,6,59,37,11,70,40,11,74,39,11,75,-1,-1,-1,29,8,69,44,15,73,21,5,56,24,10,50,50,17,79,"GLADEWATER ISD",45,14,76,37,10,68,33,14,78
"'092902",27,8,63,36,13,73,90,55,100,.,.,.,42,14,72,25,6,58,36,11,68,45,14,75,38,13,70,53,26,84,27,8,63,39,14,70,27,6,63,12,2,33,50,17,79,"KILGORE ISD",43,15,74,37,12,67,29,11,62
"'092903",46,15,76,58,28,84,88,66,96,100,29,100,53,22,79,44,14,73,49,19,78,54,23,82,50,19,80,31,6,75,42,12,74,51,22,77,37,10,71,35,13,56,75,46,90,"LONGVIEW ISD",54,23,80,49,20,76,48,20,70
