DISTRICT,DD000A001221R,DD000A001321R,DD000A001S21R,DD200A001221R,DD200A001321R,DD200A001S21R,DD300A001221R,DD300A001321R,DD300A001S21R,DD400A001221R,DD400A001321R,DD400A001S21R,DDA00A001221R,DDA00A001321R,DDA00A001S21R,DDB00A001221R,DDB00A001321R,DDB00A001S21R,DDE00A001221R,DDE00A001321R,DDE00A001S21R,DDF00A001221R,DDF00A001321R,DDF00A001S21R,DDH00A001221R,DDH00A001321R,DDH00A001S21R,DDI00A001221R,DDI00A001321R,DDI00A001S21R,DDL00A001221R,DDL00A001321R,DDL00A001S21R,DDM00A001221R,DDM00A001321R,DDM00A001S21R,DDR00A001221R,DDR00A001321R,DDR00A001S21R,DDS00A001221R,DDS00A001321R,DDS00A001S21R,DDW00A001221R,DDW00A001321R,DDW00A001S21R,DISTNAME,DNC00A001221R,DNC00A001321R,DNC00A001S21R,DNM00A001221R,DNM00A001321R,DNM00A001S21R,DNS00A001221R,DNS00A001321R,DNS00A001S21R
"'140901",15,5,37,-1,-1,-1,.,.,.,.,.,.,25,5,52,89,22,89,24,5,50,32,9,54,22,5,49,.,.,.,12,1,35,21,3,50,14,1,40,43,23,54,33,0,83,"AMHERST ISD",26,6,53,24,0,48,-1,-1,-1
"'140904",21,5,56,64,27,91,67,17,67,.,.,.,37,14,67,26,11,53,31,10,62,39,14,69,34,11,65,14,0,43,16,4,51,35,13,66,18,5,47,28,10,41,51,22,78,"LITTLEFIELD ISD",37,13,68,36,15,63,20,9,48
"'140905",26,8,59,.,.,.,.,.,.,.,.,.,38,15,70,67,44,100,32,11,66,41,17,75,33,12,66,.,.,.,22,4,54,35,12,66,19,3,53,15,4,32,54,24,84,"OLTON ISD",42,16,75,25,10,56,38,0,88
"'140907",26,9,62,.,.,.,.,.,.,.,.,.,49,22,78,-1,-1,-1,39,18,72,54,23,82,42,17,73,.,.,.,22,5,61,44,20,74,24,6,62,26,11,47,64,32,89,"SPRINGLAKE-EARTH ISD",49,21,78,50,25,77,46,15,85
"'140908",54,27,83,31,23,54,.,.,.,.,.,.,50,24,77,17,0,67,41,18,69,52,26,79,42,17,70,-1,-1,-1,49,21,80,49,23,75,31,10,60,8,3,33,61,32,86,"SUDAN ISD",51,24,79,48,24,71,60,20,80
"'141901",24,6,55,42,18,71,74,33,90,55,23,68,47,20,74,43,10,75,35,13,65,49,21,77,38,15,67,33,11,70,17,3,49,45,19,71,24,7,55,21,8,41,52,23,77,"LAMPASAS ISD",48,21,75,44,18,71,44,16,76
"'141902",16,5,38,17,0,33,-1,-1,-1,-1,-1,-1,30,14,55,-1,-1,-1,30,14,54,27,13,52,27,11,51,-1,-1,-1,16,5,38,34,16,59,20,6,44,10,6,21,37,22,66,"LOMETA ISD",28,13,55,36,17,56,20,0,50
"'142901",27,10,49,13,0,75,43,29,86,.,.,.,32,11,62,50,25,50,29,10,59,32,12,62,31,10,61,.,.,.,26,11,48,32,11,62,17,5,46,23,11,45,54,30,74,"COTULLA ISD",33,11,64,20,10,45,57,57,86
"'143901",17,5,43,35,21,73,47,27,87,.,.,.,49,20,78,28,5,60,36,11,68,53,21,83,38,12,72,-1,-1,-1,14,2,41,45,18,74,24,5,58,15,2,34,57,25,84,"HALLETTSVILLE ISD",50,21,79,45,15,76,60,30,90
"'143902",29,12,69,-1,-1,-1,.,.,.,.,.,.,58,31,83,-1,-1,-1,52,24,80,62,34,85,51,26,82,80,40,100,25,10,65,54,27,82,27,11,66,17,10,43,65,35,85,"MOULTON ISD",58,32,84,57,25,80,88,60,100
"'143903",35,23,65,71,44,92,100,86,100,.,.,.,72,40,90,25,12,51,49,19,80,74,43,92,46,20,77,50,17,100,11,6,50,70,37,88,37,6,66,26,6,53,80,46,95,"SHINER ISD",72,39,91,69,41,86,78,44,100
"'143904",-1,-1,-1,36,18,45,.,.,.,.,.,.,57,28,88,24,18,82,36,14,76,58,22,92,50,10,100,.,.,.,.,.,.,56,34,85,33,7,80,36,0,82,65,32,93,"VYSEHRAD ISD",57,28,90,59,27,82,40,0,80
"'143905",.,.,.,30,20,90,.,.,.,.,.,.,54,26,88,.,.,.,35,13,79,54,26,88,36,28,80,.,.,.,.,.,.,53,25,89,35,13,74,57,29,64,57,26,89,"SWEET HOME ISD",56,27,89,35,15,81,.,.,.
"'143906",.,.,.,36,0,55,-1,-1,-1,.,.,.,59,32,84,20,0,100,57,22,80,63,39,89,82,45,91,.,.,.,.,.,.,55,25,80,17,0,44,-1,-1,-1,60,36,86,"EZZELL ISD",59,32,83,57,32,89,22,11,67
"'144901",32,10,64,56,32,67,74,41,93,.,.,.,48,22,74,33,11,60,40,16,68,51,25,77,41,16,69,60,40,80,30,9,62,44,20,71,32,9,63,25,7,38,61,34,85,"GIDDINGS ISD",47,21,74,49,26,75,50,16,76
"'144902",26,7,52,53,18,80,-1,-1,-1,67,50,100,50,21,77,34,13,65,34,11,66,49,19,78,32,12,62,46,38,62,23,3,51,51,24,75,21,5,56,17,8,38,55,24,81,"LEXINGTON ISD",49,21,77,52,20,75,39,20,76
"'144903",22,7,50,24,0,65,.,.,.,.,.,.,35,13,66,35,12,65,34,12,68,40,16,71,31,9,62,.,.,.,17,6,46,30,9,62,18,6,49,45,15,64,45,26,77,"DIME BOX ISD",35,13,65,36,11,72,-1,-1,-1
"'145901",29,7,64,35,15,60,72,50,94,.,.,.,49,19,78,37,4,70,43,15,74,50,20,80,44,16,75,-1,-1,-1,23,4,61,48,18,77,28,9,60,20,7,40,54,23,83,"BUFFALO ISD",51,20,80,44,18,74,25,8,67
"'145902",38,5,55,74,26,79,60,30,80,.,.,.,48,17,78,32,10,56,36,11,68,48,19,78,46,18,71,-1,-1,-1,24,4,32,47,16,78,23,5,56,27,10,39,49,18,82,"CENTERVILLE ISD",48,17,79,45,18,75,50,10,100
"'145906",19,6,58,48,24,81,41,24,82,.,.,.,46,19,74,17,7,48,34,12,64,49,18,77,37,11,58,-1,-1,-1,9,0,43,43,19,71,18,5,54,21,9,39,50,21,78,"NORMANGEE ISD",46,21,74,44,14,71,20,0,50
"'145907",-1,-1,-1,50,0,100,.,.,.,.,.,.,29,7,67,22,5,61,30,7,67,32,10,80,31,7,73,.,.,.,-1,-1,-1,27,5,59,24,4,52,16,3,29,30,7,66,"OAKWOOD ISD",25,3,65,34,11,70,0,0,100
"'145911",41,14,74,57,43,57,86,27,91,.,.,.,55,24,81,56,11,89,47,18,76,56,26,83,47,19,77,-1,-1,-1,27,6,65,53,22,80,35,9,70,30,13,54,58,27,84,"LEON ISD",54,23,82,55,25,78,-1,-1,-1
"'146901",20,7,50,27,10,63,83,43,96,29,14,86,26,9,55,21,7,47,25,8,54,26,9,57,25,8,54,10,0,59,14,4,42,26,9,53,15,4,43,21,8,32,34,15,60,"CLEVELAND ISD",28,10,57,23,8,52,30,13,54
"'146902",26,8,58,36,13,61,67,29,91,.,.,.,35,13,63,26,6,56,32,10,60,37,13,68,34,12,63,47,19,60,22,6,52,33,12,59,21,5,50,15,3,29,37,15,65,"DAYTON ISD",37,13,65,30,11,59,35,11,63
"'146903",73,29,97,100,60,100,.,.,.,.,.,.,79,48,97,92,77,100,68,31,94,83,53,97,73,33,95,.,.,.,73,29,97,76,44,97,69,31,95,70,35,93,81,52,98,"DEVERS ISD",78,45,96,82,54,99,100,75,100
"'146904",28,9,54,44,14,65,38,0,75,.,.,.,43,18,71,36,9,66,34,13,63,45,18,74,46,20,75,43,9,74,23,8,47,41,19,68,26,8,56,19,8,44,42,19,71,"HARDIN ISD",43,18,71,42,18,71,26,14,63
"'146905",0,0,0,14,0,29,-1,-1,-1,.,.,.,26,8,54,29,4,64,21,5,48,30,10,59,22,15,37,20,0,80,0,0,0,23,6,50,17,6,43,10,1,22,26,8,54,"HULL-DAISETTA ISD",30,10,58,22,6,49,0,0,0
"'146906",28,9,65,29,13,57,81,52,85,-1,-1,-1,39,14,71,26,8,59,31,12,64,40,14,72,36,12,70,-1,-1,-1,19,5,56,38,15,69,22,6,56,24,12,43,47,18,76,"LIBERTY ISD",40,15,71,38,14,68,42,19,70
"'146907",35,15,63,43,18,75,-1,-1,-1,-1,-1,-1,43,17,72,0,0,0,36,14,65,46,19,78,39,15,71,57,29,71,32,14,61,39,15,67,20,6,51,16,5,34,43,17,72,"TARKINGTON ISD",44,18,73,39,15,70,32,15,71
"'147901",35,6,61,28,11,67,.,.,.,.,.,.,34,11,69,34,10,58,33,9,67,35,10,76,31,8,71,.,.,.,35,6,61,33,12,61,32,7,62,26,7,53,41,16,70,"COOLIDGE ISD",39,14,73,18,2,54,-1,-1,-1
"'147902",15,6,49,28,2,57,71,57,100,.,.,.,31,11,59,12,3,39,23,7,50,33,10,62,26,7,55,9,0,82,6,2,39,29,12,57,16,4,41,9,2,21,38,15,66,"GROESBECK ISD",31,11,60,29,11,56,18,7,57
"'147903",24,7,53,34,9,48,76,45,95,0,0,33,29,9,56,23,7,46,27,8,53,28,9,57,29,10,58,.,.,.,18,6,45,30,10,55,18,4,42,24,9,33,36,11,64,"MEXIA ISD",29,10,56,30,9,54,21,7,36
"'148901",41,18,72,-1,-1,-1,.,.,.,.,.,.,55,24,84,.,.,.,50,22,81,54,20,84,50,21,81,-1,-1,-1,33,12,66,56,29,84,39,10,73,30,13,50,73,40,95,"BOOKER ISD",58,26,88,38,15,66,-1,-1,-1
"'148902",12,3,52,-1,-1,-1,.,.,.,.,.,.,46,20,78,.,.,.,38,14,73,44,19,78,36,7,65,-1,-1,-1,7,0,47,47,20,77,16,3,56,25,8,63,50,25,83,"FOLLETT ISD",47,19,80,44,20,75,-1,-1,-1
"'148905",4,0,15,-1,-1,-1,.,.,.,.,.,.,20,7,43,.,.,.,11,1,35,18,4,34,10,1,29,.,.,.,4,0,15,23,9,53,10,3,29,0,0,17,34,14,61,"DARROUZETT ISD",23,6,48,17,7,38,.,.,.
"'149901",49,31,76,82,32,100,60,40,100,.,.,.,57,27,85,18,0,45,47,18,79,57,27,86,51,21,83,100,29,100,38,20,70,57,27,83,36,10,72,31,12,41,65,36,87,"GEORGE WEST ISD",56,28,86,60,24,81,59,24,93
"'149902",50,14,80,80,40,100,-1,-1,-1,-1,-1,-1,43,18,72,20,20,40,36,12,66,44,17,74,39,14,67,.,.,.,32,5,71,41,19,70,27,6,56,30,8,46,48,23,80,"THREE RIVERS ISD",43,17,73,40,19,68,43,0,86
"'150901",21,6,50,53,26,78,71,29,94,.,.,.,46,19,74,29,11,57,38,15,68,45,17,74,34,12,65,78,22,100,20,5,49,47,21,74,25,7,55,25,10,43,51,22,78,"LLANO ISD",48,21,75,42,16,71,33,3,74
"'152802",.,.,.,71,57,100,.,.,.,.,.,.,65,30,92,60,25,91,58,27,90,67,35,93,80,46,94,.,.,.,.,.,.,62,25,91,57,26,90,28,12,76,-1,-1,-1,"RISE ACADEMY",64,29,93,69,37,89,33,0,44
"'152803",0,0,27,-1,-1,-1,.,.,.,.,.,.,23,5,51,10,0,50,21,4,51,22,2,48,17,4,43,.,.,.,0,0,27,24,8,52,22,5,48,7,0,30,65,15,88,"TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOC",-1,-1,-1,24,5,51,0,0,33
"'152806",.,.,.,-1,-1,-1,.,.,.,.,.,.,7,3,23,-1,-1,-1,7,4,23,7,3,17,7,2,18,.,.,.,.,.,.,7,3,25,5,0,9,0,0,6,8,4,27,"BETTY M CONDRA SCHOOL FOR EDUCATIO",.,.,.,7,3,23,14,0,29
"'152901",33,15,60,51,28,77,78,52,92,27,12,45,38,17,65,24,9,51,29,11,58,39,17,68,31,11,61,46,24,73,27,11,55,36,16,63,19,6,48,21,8,36,61,33,84,"LUBBOCK ISD",39,17,67,33,14,60,30,11,59
"'152902",22,13,50,40,11,77,.,.,.,-1,-1,-1,41,16,73,19,0,44,32,10,66,42,14,74,31,9,65,.,.,.,22,13,50,39,18,71,20,5,55,25,9,38,52,24,82,"NEW DEAL ISD",43,17,75,37,12,68,13,9,52
"'152903",16,3,46,46,11,57,-1,-1,-1,.,.,.,31,8,60,18,5,37,25,6,53,30,9,63,25,5,55,-1,-1,-1,8,0,36,31,8,57,14,2,43,17,4,27,44,16,75,"SLATON ISD",33,9,63,24,8,51,20,5,43
"'152906",21,5,50,47,23,75,80,48,94,-1,-1,-1,54,25,80,31,13,58,36,13,66,54,25,81,41,15,72,39,24,64,21,5,50,53,26,79,29,8,59,27,10,45,63,33,87,"LUBBOCK-COOPER ISD",58,28,83,45,20,73,43,26,80
"'152907",37,17,68,60,32,87,79,49,93,71,29,100,53,27,80,37,16,69,39,16,70,54,27,81,42,18,74,48,14,79,34,15,65,53,26,79,26,7,61,23,9,44,65,36,87,"FRENSHIP ISD",57,29,83,45,21,75,48,24,84
"'152908",21,1,56,37,7,60,.,.,.,-1,-1,-1,38,15,66,36,11,60,32,11,60,38,13,67,33,11,60,13,13,75,19,1,53,38,16,65,22,7,53,24,10,35,46,22,77,"ROOSEVELT ISD",38,15,67,37,14,64,29,10,71
"'152909",43,10,77,82,36,97,.,.,.,50,33,50,68,33,90,52,17,91,50,21,81,69,32,92,51,20,81,73,27,91,43,10,77,67,34,89,43,14,78,35,11,63,76,39,95,"SHALLOWATER ISD",69,34,91,65,30,89,73,38,88
"'152910",35,9,72,85,77,92,.,.,.,.,.,.,58,28,83,-1,-1,-1,36,13,73,58,28,83,42,13,73,-1,-1,-1,35,9,72,59,27,84,35,9,66,19,4,39,69,37,90,"IDALOU ISD",59,27,85,57,29,78,44,28,72
"'153903",17,10,44,0,0,50,.,.,.,.,.,.,38,13,72,-1,-1,-1,32,10,67,36,10,70,34,12,68,.,.,.,12,9,38,39,16,74,13,4,54,23,17,46,45,17,78,"O'DONNELL ISD",33,11,69,53,20,82,50,25,100
"'153904",33,18,64,88,50,100,80,40,80,.,.,.,43,20,75,33,0,53,35,14,70,46,21,78,32,13,69,.,.,.,26,13,57,39,18,72,21,10,55,19,12,45,60,31,86,"TAHOKA ISD",42,20,74,45,18,78,40,10,90
"'153905",28,8,76,60,20,70,43,14,100,.,.,.,68,36,91,.,.,.,50,23,82,66,34,90,54,24,86,.,.,.,18,0,73,70,38,92,41,17,76,36,22,57,73,40,93,"NEW HOME ISD",72,37,93,58,33,87,44,11,78
"'153907",45,30,80,0,0,43,.,.,.,.,.,.,32,13,62,20,0,60,30,11,58,34,12,67,31,13,59,.,.,.,36,21,71,30,13,58,14,5,39,17,7,43,42,16,76,"WILSON ISD",32,14,63,32,11,61,.,.,.
"'154901",39,16,77,47,10,78,73,50,86,.,.,.,52,22,83,35,10,70,45,16,78,53,21,85,48,21,81,0,0,40,23,8,63,51,22,81,26,6,64,25,9,44,63,28,89,"MADISONVILLE CISD",53,22,84,44,19,74,45,17,81
"'154903",67,22,89,25,13,88,100,14,100,.,.,.,54,23,84,-1,-1,-1,47,20,80,53,21,84,67,33,88,.,.,.,.,.,.,55,24,85,34,14,74,40,4,72,52,22,83,"NORTH ZULCH ISD",54,23,86,54,21,81,20,20,80
"'155901",24,8,68,13,4,45,60,30,80,.,.,.,30,11,57,24,8,48,24,8,52,32,10,60,29,10,65,-1,-1,-1,13,0,63,28,11,54,15,3,40,13,4,25,34,12,61,"JEFFERSON ISD",31,11,57,28,9,56,19,9,47
"'156902",26,8,62,60,40,70,-1,-1,-1,-1,-1,-1,42,18,71,0,0,17,30,11,62,45,18,74,38,14,68,29,14,57,18,2,52,40,18,68,24,6,56,19,1,29,51,26,77,"STANTON ISD",43,18,73,40,18,64,26,11,84
"'156905",54,17,79,.,.,.,-1,-1,-1,.,.,.,71,36,93,67,33,100,69,26,85,74,35,100,53,27,80,.,.,.,50,25,81,69,36,87,33,11,65,22,0,33,78,39,97,"GRADY ISD",71,34,92,73,41,95,75,38,100
"'157901",24,6,59,74,42,89,-1,-1,-1,.,.,.,63,31,88,-1,-1,-1,42,13,75,66,33,90,44,16,76,.,.,.,16,5,54,60,29,85,40,11,74,23,6,52,72,38,94,"MASON ISD",65,33,90,54,24,79,70,41,96
"'158901",22,6,49,27,12,55,72,41,90,33,17,67,33,13,58,17,5,40,29,10,54,34,13,61,33,12,59,.,.,.,21,6,49,32,12,56,21,6,45,19,8,33,49,23,72,"BAY CITY ISD",34,13,60,31,11,53,25,9,54
"'158902",34,13,71,52,20,88,.,.,.,.,.,.,54,25,83,59,27,82,45,17,78,57,28,85,47,20,79,83,67,100,20,3,58,51,23,81,28,9,64,21,7,38,61,31,87,"TIDEHAVEN ISD",55,25,83,48,26,84,73,36,100
"'158904",33,0,50,-1,-1,-1,.,.,.,.,.,.,26,6,53,-1,-1,-1,31,9,58,23,8,48,15,3,46,.,.,.,33,0,50,31,4,63,11,0,38,35,20,55,35,8,60,"MATAGORDA ISD",20,6,49,45,6,68,8,0,58
"'158905",31,11,56,27,0,73,76,40,92,.,.,.,42,17,71,36,17,56,37,13,66,44,18,74,37,12,68,0,0,0,20,5,40,41,16,68,18,4,46,11,5,25,51,26,76,"PALACIOS ISD",43,18,72,38,12,66,23,20,53
"'158906",26,11,57,35,10,65,-1,-1,-1,0,0,0,37,14,69,21,7,47,30,10,62,39,17,72,33,11,66,-1,-1,-1,24,12,56,35,12,66,19,4,51,22,8,41,43,18,75,"VAN VLECK ISD",38,15,70,33,11,67,22,7,49
"'159901",15,4,39,50,30,80,70,40,75,60,40,60,27,8,52,-1,-1,-1,23,7,48,28,9,54,27,8,52,17,4,38,10,3,30,25,8,50,13,3,37,18,5,29,40,18,65,"EAGLE PASS ISD",27,9,53,24,7,47,16,6,45
"'160901",33,7,59,67,31,87,100,50,100,.,.,.,47,18,77,20,5,60,40,13,72,49,20,79,39,11,72,.,.,.,23,5,51,46,17,75,29,6,63,35,16,57,54,24,81,"BRADY ISD",47,17,77,47,21,78,26,11,63
"'160904",.,.,.,67,33,83,.,.,.,.,.,.,66,36,89,.,.,.,62,31,85,70,38,88,54,28,84,.,.,.,.,.,.,63,35,89,53,21,82,40,10,55,70,39,90,"ROCHELLE ISD",67,37,89,65,36,88,45,27,91
"'160905",-1,-1,-1,20,0,60,.,.,.,.,.,.,9,2,28,.,.,.,10,3,31,11,5,36,10,2,29,.,.,.,-1,-1,-1,8,0,22,0,0,25,0,0,7,8,3,25,"LOHN ISD",10,4,38,9,1,23,-1,-1,-1
"'161801",4,0,33,.,.,.,.,.,.,.,.,.,20,8,56,19,5,54,20,8,56,14,7,55,21,9,57,.,.,.,4,0,33,26,9,58,5,0,32,2,0,19,.,.,.,"WACO CHARTER SCHOOL",21,10,59,18,3,47,-1,-1,-1
"'161802",23,10,50,21,7,50,78,44,89,.,.,.,29,12,56,18,4,44,21,7,48,30,11,56,25,9,56,.,.,.,15,8,35,29,14,56,16,5,42,10,4,26,62,37,81,"RAPOPORT ACADEMY PUBLIC SCHOOL",33,14,60,23,9,49,23,13,70
"'161807",25,8,53,50,24,76,60,32,84,37,14,68,35,14,62,34,13,62,28,10,56,36,14,64,26,9,54,30,7,58,18,4,45,35,15,61,24,7,51,15,5,31,45,19,71,"HARMONY SCIENCE ACAD (WACO)",40,17,67,29,11,57,26,14,48
"'161901",69,25,94,43,29,86,80,20,100,-1,-1,-1,66,29,92,36,0,71,56,19,89,64,28,90,60,15,95,.,.,.,67,27,93,67,31,93,42,11,78,27,7,60,67,32,92,"CRAWFORD ISD",67,30,91,62,29,92,83,33,100
"'161903",50,24,79,63,36,87,72,45,91,53,24,94,61,33,84,39,15,68,43,18,73,63,34,86,50,22,79,44,26,79,32,12,61,60,32,82,27,9,58,22,7,44,69,41,88,"MIDWAY ISD",64,36,86,53,26,79,55,30,85
"'161906",30,9,63,27,8,56,67,67,100,.,.,.,28,9,59,21,6,51,27,9,58,30,9,63,30,10,62,-1,-1,-1,23,7,58,26,9,56,20,5,51,17,3,32,34,11,62,"LA VEGA ISD",30,10,61,23,8,51,24,10,57
"'161907",31,17,64,58,27,81,52,37,78,.,.,.,63,31,87,59,22,74,48,19,78,64,33,88,51,22,82,58,17,100,11,2,51,61,29,86,35,10,72,25,8,55,66,33,89,"LORENA ISD",64,31,87,60,32,87,47,12,82
"'161908",31,14,64,29,5,77,.,.,.,.,.,.,37,13,71,24,9,62,29,8,66,43,16,76,34,13,72,67,0,100,26,9,62,32,11,67,26,6,59,22,7,40,44,16,73,"MART ISD",38,13,73,36,13,67,48,16,60
"'161909",17,5,54,38,22,73,80,40,100,-1,-1,-1,39,15,71,34,12,58,31,11,64,39,15,72,31,11,64,9,0,55,6,1,34,39,16,71,16,4,52,21,5,42,51,22,82,"MCGREGOR ISD",40,15,71,38,18,71,25,8,54
"'161910",20,6,42,22,7,66,.,.,.,.,.,.,36,14,65,26,15,50,31,12,62,40,12,69,29,9,59,-1,-1,-1,20,6,42,32,16,61,19,5,51,11,2,34,41,17,69,"MOODY ISD",34,12,64,41,19,67,52,24,86
"'161912",21,11,46,18,4,50,-1,-1,-1,.,.,.,37,13,70,42,4,79,23,8,60,37,12,73,30,10,62,-1,-1,-1,24,12,40,37,13,67,18,5,54,16,5,40,40,15,73,"RIESEL ISD",39,13,72,33,13,66,30,20,45
"'161914",19,6,47,26,8,55,64,29,83,14,14,57,23,8,49,15,4,36,20,6,46,24,8,52,25,8,53,39,22,56,13,4,40,22,7,46,14,4,39,14,4,25,37,17,61,"WACO ISD",24,8,50,20,7,45,14,4,37
"'161916",35,10,58,54,19,85,.,.,.,-1,-1,-1,52,22,79,28,2,57,42,14,70,55,22,82,49,17,75,73,45,73,31,9,53,49,21,76,25,11,59,22,11,44,53,23,81,"WEST ISD",52,21,79,51,24,78,36,14,71
"'161918",41,18,68,75,25,100,.,.,.,.,.,.,46,17,78,40,0,60,40,15,75,49,19,83,41,17,78,33,17,33,0,0,0,43,16,74,28,6,61,36,12,58,47,18,78,"AXTELL ISD",45,17,79,48,19,75,35,18,94
"'161919",24,1,54,50,19,88,-1,-1,-1,.,.,.,31,10,64,45,36,64,23,7,58,30,9,68,22,4,60,38,13,75,14,0,50,31,11,61,11,1,44,12,3,29,34,13,66,"BRUCEVILLE-EDDY ISD",32,10,66,28,11,60,26,0,78
"'161920",46,23,77,55,31,88,72,43,90,.,.,.,59,28,84,37,15,69,42,17,73,59,28,85,52,21,81,55,27,100,34,14,66,59,28,83,34,11,65,22,7,45,63,31,86,"CHINA SPRING ISD",63,31,87,49,22,76,59,24,86
"'161921",16,4,41,42,14,66,42,8,67,-1,-1,-1,22,6,50,17,3,43,20,5,46,24,6,54,20,5,47,10,0,30,15,4,38,21,6,45,13,2,37,16,4,29,28,9,58,"CONNALLY ISD",23,6,50,21,6,49,10,1,33
"'161922",27,8,55,48,27,74,84,44,100,.,.,.,49,20,78,20,10,57,36,13,69,51,22,81,44,15,74,-1,-1,-1,12,2,39,47,19,76,23,5,59,17,5,38,53,23,81,"ROBINSON ISD",52,21,81,42,18,71,52,19,80
"'161923",41,5,78,35,15,50,38,0,50,-1,-1,-1,50,19,77,40,7,69,37,10,70,50,20,76,41,15,76,.,.,.,37,3,73,50,17,77,36,8,64,20,4,45,54,21,79,"BOSQUEVILLE ISD",54,21,80,36,12,67,80,35,100
"'161924",29,7,57,0,0,20,.,.,.,.,.,.,40,15,76,0,0,43,38,11,67,40,15,74,33,8,75,.,.,.,18,0,45,40,15,78,24,9,56,0,0,0,46,19,80,"HALLSBURG ISD",40,15,75,42,16,78,50,31,63
"'161925",45,30,60,0,0,22,.,.,.,.,.,.,41,17,70,17,0,50,38,19,67,41,20,71,44,20,69,.,.,.,17,0,42,40,14,69,26,2,56,9,6,34,41,16,73,"GHOLSON ISD",43,17,72,36,17,66,88,38,100
"'162904",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,66,28,90,.,.,.,59,29,87,70,29,91,54,19,86,-1,-1,-1,-1,-1,-1,61,28,89,36,9,74,41,10,64,73,33,93,"MCMULLEN COUNTY ISD",67,31,91,63,20,90,75,0,100
"'163901",30,13,62,75,44,98,.,.,.,88,63,100,43,18,72,0,0,8,34,13,64,43,18,72,36,13,67,.,.,.,25,10,55,43,19,72,22,6,55,23,8,44,56,28,81,"DEVINE ISD",45,19,74,36,16,66,45,24,75
"'163902",-1,-1,-1,-1,-1,-1,100,100,100,.,.,.,57,25,85,.,.,.,46,15,78,57,26,85,48,14,79,.,.,.,-1,-1,-1,58,24,86,31,8,67,43,11,70,65,34,91,"D'HANIS ISD",57,23,87,61,38,79,-1,-1,-1
"'163903",22,8,50,55,18,55,.,.,.,.,.,.,27,8,58,0,0,67,23,6,53,27,8,57,25,7,55,-1,-1,-1,9,4,37,28,9,58,17,4,47,11,7,26,39,12,75,"NATALIA ISD",27,8,57,28,8,60,19,6,50
"'163904",24,8,66,62,46,85,-1,-1,-1,0,0,67,39,17,67,32,9,68,28,10,59,38,15,67,33,12,63,-1,-1,-1,11,2,57,41,18,67,20,6,51,17,3,37,59,30,78,"HONDO ISD",39,16,66,44,19,69,36,15,69
"'163908",36,15,67,55,29,80,51,27,80,47,16,89,53,25,80,54,24,79,42,16,72,56,26,83,47,19,77,49,9,71,27,10,59,51,24,78,27,8,61,23,8,48,66,35,87,"MEDINA VALLEY ISD",56,26,82,50,22,77,50,22,79
"'164901",20,0,40,63,0,100,.,.,.,.,.,.,41,17,73,0,0,0,31,13,67,42,18,76,30,10,66,.,.,.,20,0,40,40,15,70,24,6,61,37,20,59,51,23,80,"MENARD ISD",42,17,75,32,15,63,58,17,83
"'165802",48,15,74,60,0,80,100,62,100,.,.,.,51,27,81,53,35,67,47,19,77,50,26,80,44,22,82,.,.,.,48,15,74,54,28,84,28,8,68,13,3,28,61,33,84,"MIDLAND ACADEMY CHARTER SCHOOL",50,26,81,62,31,88,0,0,50
"'165901",24,9,51,46,20,73,59,32,82,28,10,65,36,14,63,29,10,55,26,9,54,38,15,66,30,11,58,40,21,65,17,6,43,34,14,60,20,5,48,21,7,35,51,24,77,"MIDLAND ISD",36,14,62,37,15,64,27,12,55
"'165902",22,7,49,48,23,73,-1,-1,-1,.,.,.,43,18,73,50,20,80,32,11,63,44,18,74,35,12,66,47,13,60,11,4,31,43,17,72,22,5,54,23,7,42,52,24,81,"GREENWOOD ISD",44,18,75,41,17,69,34,22,66
"'166901",37,15,68,55,31,80,86,57,100,.,.,.,44,19,73,22,10,53,37,14,68,46,20,76,42,17,74,.,.,.,37,15,68,41,18,70,25,8,56,23,8,41,57,26,82,"CAMERON ISD",45,20,73,37,13,72,29,13,44
"'166902",50,19,81,60,0,80,-1,-1,-1,.,.,.,38,16,75,32,15,65,44,17,76,38,13,75,39,14,80,-1,-1,-1,45,15,79,39,19,76,22,7,58,55,36,73,39,18,75,"GAUSE ISD",41,15,80,29,18,57,14,14,86
"'166903",44,18,82,55,25,85,100,78,100,.,.,.,58,27,86,50,36,75,50,22,83,54,24,84,48,18,80,-1,-1,-1,32,11,76,63,31,88,40,12,82,23,12,37,63,30,89,"MILANO ISD",57,26,86,63,31,85,56,38,81
"'166904",30,7,66,31,6,65,92,65,100,-1,-1,-1,42,16,74,34,11,65,35,12,69,43,16,76,38,13,71,-1,-1,-1,11,0,40,41,15,71,22,4,57,15,4,31,50,20,80,"ROCKDALE ISD",43,16,73,40,13,74,48,15,72
"'166905",24,8,45,52,11,67,.,.,.,.,.,.,46,16,73,-1,-1,-1,32,10,61,47,19,73,34,10,60,.,.,.,11,0,31,44,14,74,23,4,47,32,7,51,50,19,79,"THORNDALE ISD",44,15,71,48,20,77,47,21,53
"'166907",50,17,50,.,.,.,.,.,.,.,.,.,22,9,43,.,.,.,20,8,41,17,11,46,21,12,40,.,.,.,40,0,40,25,8,42,56,0,56,43,10,47,22,6,47,"BUCKHOLTS ISD",20,9,42,24,9,45,31,15,38
