DISTRICT,DD000A001222R,DD000A001322R,DD000A001S22R,DD200A001222R,DD200A001322R,DD200A001S22R,DD300A001222R,DD300A001322R,DD300A001S22R,DD400A001222R,DD400A001322R,DD400A001S22R,DDA00A001222R,DDA00A001322R,DDA00A001S22R,DDB00A001222R,DDB00A001322R,DDB00A001S22R,DDE00A001222R,DDE00A001322R,DDE00A001S22R,DDF00A001222R,DDF00A001322R,DDF00A001S22R,DDH00A001222R,DDH00A001322R,DDH00A001S22R,DDI00A001222R,DDI00A001322R,DDI00A001S22R,DDL00A001222R,DDL00A001322R,DDL00A001S22R,DDM00A001222R,DDM00A001322R,DDM00A001S22R,DDR00A001222R,DDR00A001322R,DDR00A001S22R,DDS00A001222R,DDS00A001322R,DDS00A001S22R,DDW00A001222R,DDW00A001322R,DDW00A001S22R,DISTNAME,DNC00A001222R,DNC00A001322R,DNC00A001S22R,DNM00A001222R,DNM00A001322R,DNM00A001S22R,DNS00A001222R,DNS00A001322R,DNS00A001S22R
"'220819",37,17,70,51,28,80,83,40,100,29,14,57,46,21,75,36,15,68,46,22,76,46,22,76,39,16,71,67,33,78,34,15,67,46,21,75,29,10,62,19,5,43,52,26,79,"HIGH POINT ACADEMY",50,23,78,40,19,71,36,16,74
"'220901",32,14,61,48,24,75,69,40,87,45,23,74,40,18,67,32,12,60,34,14,62,42,19,70,35,14,64,38,17,68,31,13,60,39,18,65,27,9,57,18,6,37,60,32,82,"ARLINGTON ISD",43,20,69,33,14,62,39,19,65
"'220902",36,15,66,52,27,79,67,40,86,38,15,67,50,24,76,39,16,67,41,17,70,51,25,77,41,17,71,54,32,78,32,12,63,48,24,75,33,12,64,29,12,49,61,33,83,"BIRDVILLE ISD",52,26,79,42,19,69,44,19,70
"'220904",38,16,69,40,20,69,72,48,86,22,11,78,36,15,67,27,9,57,35,14,66,38,16,70,41,18,72,32,21,53,30,12,64,35,14,64,29,10,61,15,4,32,39,14,74,"EVERMAN ISD",40,17,70,30,11,59,27,10,61
"'220905",25,9,55,41,18,67,53,26,76,59,24,85,32,12,60,22,7,49,27,9,56,32,12,62,30,10,60,35,14,58,24,8,54,31,12,58,24,8,54,22,7,37,59,32,80,"FORT WORTH ISD",33,13,61,27,10,53,28,13,56
"'220906",36,17,63,73,45,91,86,61,96,49,26,63,68,40,87,47,21,75,43,18,70,70,41,89,51,25,75,69,32,94,28,11,56,67,38,86,38,14,68,30,11,55,76,44,93,"GRAPEVINE-COLLEYVILLE ISD",69,40,88,67,39,87,68,39,89
"'220907",44,20,72,57,30,82,75,46,91,46,18,78,60,30,83,41,17,68,41,17,70,59,30,84,49,21,77,52,22,83,38,16,68,60,30,82,32,10,65,27,11,49,67,35,88,"KELLER ISD",63,32,86,51,25,76,63,34,88
"'220908",43,21,72,58,29,83,75,45,93,52,37,76,55,28,81,48,21,75,43,18,72,58,29,83,49,22,77,45,14,76,34,15,65,53,26,79,29,11,63,23,7,46,65,35,87,"MANSFIELD ISD",59,30,84,46,21,74,54,28,80
"'220910",19,6,49,28,13,58,35,17,63,20,0,30,24,8,51,17,5,43,22,7,50,25,8,54,23,8,51,23,9,70,17,6,46,22,8,49,17,5,45,11,3,25,35,13,64,"LAKE WORTH ISD",27,9,55,19,7,47,17,7,41
"'220912",41,18,71,44,20,70,70,40,87,59,18,85,37,15,66,29,10,59,32,13,61,39,16,68,40,17,70,38,12,59,40,18,70,35,15,64,26,9,57,22,8,38,51,25,78,"CROWLEY ISD",40,17,69,31,12,61,31,15,59
"'220914",33,13,67,50,19,78,63,24,90,63,25,81,44,18,73,32,10,63,34,13,64,47,19,76,43,18,72,17,0,50,29,10,64,42,17,70,27,7,60,18,6,36,53,24,78,"KENNEDALE ISD",50,21,77,34,12,66,39,20,62
"'220915",32,12,66,50,22,78,69,33,85,-1,-1,-1,49,23,78,37,13,70,40,17,71,50,23,80,41,17,73,65,19,74,28,10,63,49,23,76,29,8,64,21,7,46,53,25,80,"AZLE ISD",51,23,79,46,21,76,52,25,77
"'220916",50,25,78,66,38,87,83,57,95,51,21,81,63,35,86,51,24,79,54,26,81,63,35,87,56,29,83,63,36,84,42,18,74,62,34,85,45,19,76,31,12,59,72,43,90,"HURST-EULESS-BEDFORD ISD",67,38,88,53,27,79,61,35,86
"'220917",33,13,66,36,18,64,50,13,81,33,11,67,35,14,67,29,12,54,35,14,66,35,15,68,34,13,66,41,0,94,26,10,60,36,14,65,25,9,59,18,6,37,45,21,70,"CASTLEBERRY ISD",38,16,69,27,11,59,40,16,63
"'220918",40,16,71,53,26,79,64,35,86,30,9,74,49,22,77,38,15,68,35,11,65,51,23,79,45,19,74,54,22,87,37,14,69,48,22,75,42,17,71,25,8,45,58,29,83,"EAGLE MT-SAGINAW ISD",53,25,79,44,19,73,42,19,70
"'220919",80,55,94,90,68,96,96,79,99,100,36,100,88,64,97,76,50,90,60,34,79,88,66,97,82,53,96,80,55,100,67,40,90,88,65,97,56,26,85,50,22,76,87,60,97,"CARROLL ISD",89,64,97,88,62,97,85,64,97
"'220920",37,15,67,44,21,75,69,46,91,47,12,53,46,21,73,29,12,59,37,15,68,47,21,76,42,18,71,59,23,75,31,12,63,45,21,71,27,9,60,22,9,41,54,26,79,"WHITE SETTLEMENT ISD",48,23,76,40,17,68,49,23,79
"'221801",32,13,63,63,33,88,72,42,92,54,15,92,51,25,79,37,16,67,38,16,69,51,25,79,41,17,72,31,14,69,31,12,63,51,25,80,30,11,61,25,10,50,58,30,86,"TEXAS COLLEGE PREPARATORY ACADEMIES",53,27,82,49,23,77,45,23,74
"'221901",26,9,53,39,14,66,61,39,86,63,37,96,37,16,65,26,9,53,29,11,58,37,15,66,31,11,61,26,7,61,19,6,47,37,16,65,21,6,51,21,8,39,49,23,76,"ABILENE ISD",37,16,66,36,15,64,30,12,63
"'221904",19,6,49,49,32,65,.,.,.,.,.,.,41,16,70,50,20,90,34,11,61,43,18,72,35,11,66,33,11,56,14,5,45,39,15,68,22,5,54,25,12,44,43,18,72,"MERKEL ISD",42,17,71,38,15,68,53,25,68
"'221905",.,.,.,.,.,.,.,.,.,.,.,.,33,14,63,0,0,31,31,10,58,31,9,57,36,17,69,.,.,.,.,.,.,35,18,69,19,6,52,20,9,52,35,13,64,"TRENT ISD",48,26,70,23,6,59,0,0,33
"'221911",-1,-1,-1,73,33,90,80,0,100,.,.,.,64,32,89,27,9,73,47,19,81,64,32,90,54,23,82,-1,-1,-1,-1,-1,-1,64,31,88,29,8,70,30,15,57,65,33,90,"JIM NED CISD",67,34,90,59,26,86,65,19,87
"'221912",50,33,83,68,42,86,78,53,92,73,47,73,69,39,90,54,27,80,58,26,84,69,38,91,61,30,87,60,0,60,47,30,82,69,39,89,36,13,72,32,12,61,72,42,92,"WYLIE ISD",72,41,91,62,34,87,72,46,89
"'222901",0,0,50,83,50,100,.,.,.,.,.,.,57,31,86,-1,-1,-1,47,17,83,64,39,89,56,33,84,.,.,.,0,0,50,47,20,81,0,0,57,29,12,71,55,24,88,"TERRELL COUNTY ISD",55,28,86,60,38,84,-1,-1,-1
"'223901",11,2,40,62,21,76,100,64,100,.,.,.,31,11,59,36,12,64,28,9,56,32,12,61,27,9,56,.,.,.,11,2,41,30,10,57,22,6,50,19,6,31,46,16,72,"BROWNFIELD ISD",30,11,59,32,12,59,33,14,49
"'223902",43,7,82,50,38,75,.,.,.,.,.,.,40,16,71,.,.,.,32,9,65,37,13,68,33,12,68,-1,-1,-1,38,4,81,43,19,73,16,1,52,0,0,26,64,31,81,"MEADOW ISD",40,18,70,37,8,71,38,0,88
"'223904",33,13,66,.,.,.,.,.,.,.,.,.,51,22,80,.,.,.,39,14,74,55,23,86,43,17,77,.,.,.,32,14,64,47,22,74,26,9,63,18,7,43,58,27,83,"WELLMAN-UNION CISD",57,27,85,32,8,66,11,0,78
"'224901",.,.,.,.,.,.,.,.,.,.,.,.,27,5,57,-1,-1,-1,20,5,53,29,7,63,12,4,40,.,.,.,.,.,.,25,3,52,15,1,48,7,0,21,30,5,61,"THROCKMORTON COLLEGIATE ISD",28,5,59,24,6,54,.,.,.
"'224902",.,.,.,80,0,100,.,.,.,.,.,.,53,20,77,.,.,.,42,9,70,52,16,77,59,16,76,.,.,.,.,.,.,55,26,78,44,6,72,29,4,39,51,21,77,"WOODSON ISD",55,20,79,49,20,75,-1,-1,-1
"'225902",45,19,77,38,15,72,93,60,98,-1,-1,-1,49,21,79,39,14,72,46,19,77,51,22,81,48,20,78,33,0,67,45,18,76,48,21,77,43,17,75,23,7,46,65,34,88,"MOUNT PLEASANT ISD",50,22,80,44,19,73,52,25,81
"'225906",44,18,79,59,30,91,69,31,94,.,.,.,61,28,88,39,16,76,49,20,83,61,30,89,50,18,85,-1,-1,-1,40,14,77,60,26,88,40,14,77,27,9,60,69,35,91,"CHAPEL HILL ISD",62,29,89,57,25,87,60,36,97
"'225907",31,12,64,46,15,73,72,61,89,.,.,.,43,19,74,23,9,68,36,14,70,47,19,77,37,14,67,.,.,.,29,11,62,40,18,71,29,11,63,13,5,39,52,24,83,"HARTS BLUFF ISD",42,17,72,51,24,83,41,17,68
"'226801",28,9,57,43,14,74,66,29,86,-1,-1,-1,32,13,64,25,8,56,27,9,60,32,13,64,30,10,63,11,11,44,24,7,53,33,13,64,21,6,55,19,9,35,42,20,71,"TEXAS LEADERSHIP PUBLIC SCHOOLS",36,14,67,29,11,61,32,12,63
"'226901",.,.,.,70,37,93,-1,-1,-1,.,.,.,62,27,89,.,.,.,54,20,80,65,27,91,57,21,85,.,.,.,.,.,.,60,27,86,32,7,68,28,9,54,64,29,90,"CHRISTOVAL ISD",61,25,89,65,32,89,69,44,100
"'226903",22,8,48,42,21,68,75,46,91,42,21,53,35,15,63,28,12,54,27,10,55,36,15,65,28,10,56,29,8,58,16,4,40,34,15,61,18,4,48,17,5,34,49,23,75,"SAN ANGELO ISD",35,15,62,37,16,63,32,15,62
"'226905",50,22,61,57,21,93,.,.,.,.,.,.,50,19,82,60,0,80,40,14,75,49,16,84,42,11,75,.,.,.,50,22,61,50,21,79,34,7,68,25,4,55,52,23,83,"WATER VALLEY ISD",50,21,83,49,15,79,59,24,94
"'226906",57,19,95,75,39,97,-1,-1,-1,-1,-1,-1,77,45,95,57,14,71,56,22,86,75,45,95,60,30,88,-1,-1,-1,67,42,100,78,44,95,52,19,84,48,17,79,81,48,96,"WALL ISD",79,46,96,67,38,91,74,42,93
"'226907",22,8,48,51,20,74,.,.,.,-1,-1,-1,40,16,68,-1,-1,-1,36,14,64,40,15,70,36,12,65,83,50,100,18,5,48,40,17,66,22,7,54,18,5,41,42,19,70,"GRAPE CREEK ISD",39,16,68,41,16,68,42,16,79
"'226908",23,19,54,57,14,100,.,.,.,.,.,.,50,25,81,.,.,.,41,22,76,53,25,87,40,22,72,.,.,.,9,5,45,46,24,73,38,17,63,24,16,43,56,26,86,"VERIBEST ISD",52,26,82,46,23,78,60,60,100
"'227506",43,14,86,69,38,90,89,49,100,.,.,.,76,34,91,75,36,93,58,18,87,78,33,93,64,23,85,-1,-1,-1,50,10,80,74,35,90,48,12,81,53,21,68,85,41,96,"UNIVERSITY OF TEXAS AT AUSTIN H S",.,.,.,76,34,91,75,50,100
"'227803",31,12,62,53,37,67,60,40,90,.,.,.,35,16,65,26,10,59,31,13,62,36,16,68,32,13,63,-1,-1,-1,31,12,61,34,16,62,31,13,62,14,6,35,65,43,83,"WAYSIDE SCHOOLS",38,17,66,29,14,61,19,8,42
"'227804",46,22,76,67,36,86,73,44,91,-1,-1,-1,55,29,82,45,19,75,44,20,71,56,30,83,38,14,71,-1,-1,-1,41,21,71,54,28,81,42,19,73,28,13,51,66,41,91,"NYOS CHARTER SCHOOL",58,30,83,51,28,81,42,19,77
"'227805",.,.,.,55,27,91,.,.,.,0,0,0,35,14,67,36,15,69,34,15,66,36,15,72,21,4,60,.,.,.,.,.,.,34,13,64,20,4,63,20,4,52,.,.,.,"TEXAS EMPOWERMENT ACADEMY",35,15,70,35,11,64,40,13,67
"'227806",23,0,43,25,13,25,-1,-1,-1,.,.,.,22,8,43,9,2,36,17,4,41,23,10,43,21,8,40,0,0,10,23,0,43,20,5,43,17,4,37,14,4,28,29,11,49,"UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL",45,28,72,20,6,41,22,11,33
"'227814",83,41,94,86,65,95,90,61,99,.,.,.,82,51,96,61,22,78,59,41,72,80,52,96,76,44,97,-1,-1,-1,81,39,93,85,50,96,67,29,88,29,14,57,82,50,96,"CHAPARRAL STAR ACADEMY",88,58,99,79,47,95,80,60,90
"'227816",34,15,63,50,26,83,68,44,87,-1,-1,-1,46,22,72,51,25,78,34,16,63,42,21,69,30,12,59,-1,-1,-1,33,14,62,43,22,69,35,16,63,20,8,45,60,32,86,"HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS",50,23,76,41,21,67,24,9,54
"'227817",38,10,74,-1,-1,-1,-1,-1,-1,.,.,.,46,18,78,45,22,78,44,15,77,46,17,78,44,15,77,-1,-1,-1,32,10,72,45,18,78,32,10,71,18,7,53,70,50,93,"CEDARS INTERNATIONAL ACADEMY",44,15,77,52,28,82,0,0,67
"'227819",38,22,60,77,54,100,100,100,100,.,.,.,57,34,78,48,21,83,41,20,69,58,37,78,49,28,71,.,.,.,36,20,59,56,31,79,32,13,64,14,5,42,83,52,93,"UNIVERSITY OF TEXAS ELEMENTARY CHARTER SCHOOL",57,36,79,55,29,77,50,25,75
"'227820",34,14,64,38,19,66,68,41,85,41,29,59,37,16,67,36,17,64,36,16,66,40,18,69,37,16,67,45,17,65,30,11,62,35,15,64,30,12,61,18,7,38,36,17,64,"KIPP TEXAS PUBLIC SCHOOLS",40,18,69,31,13,61,24,8,50
"'227821",38,25,50,44,26,74,-1,-1,-1,.,.,.,41,23,73,0,0,0,35,14,57,38,21,69,39,16,70,-1,-1,-1,-1,-1,-1,44,25,75,29,17,58,33,13,47,43,26,74,"AUSTIN DISCOVERY SCHOOL",44,24,77,38,23,67,37,37,58
"'227824",22,8,58,-1,-1,-1,.,.,.,.,.,.,27,10,63,25,6,67,27,10,64,25,9,62,27,10,62,.,.,.,22,8,58,30,12,64,20,7,56,19,9,46,53,21,76,"VALERE PUBLIC SCHOOLS",30,11,67,24,9,58,15,15,25
"'227825",23,6,53,-1,-1,-1,.,.,.,.,.,.,26,9,56,-1,-1,-1,9,0,71,27,9,57,6,0,70,.,.,.,21,6,51,26,9,55,3,0,82,14,5,29,-1,-1,-1,"AUSTIN ACHIEVE PUBLIC SCHOOLS",29,9,60,23,9,52,9,3,48
"'227826",26,10,63,62,46,85,50,42,58,.,.,.,43,24,72,20,13,41,25,9,60,40,23,68,38,16,71,.,.,.,19,3,58,47,25,76,18,2,57,25,13,48,54,32,81,"MONTESSORI FOR ALL",43,26,72,44,15,71,.,.,.
"'227827",20,0,50,.,.,.,-1,-1,-1,.,.,.,22,4,49,4,0,36,21,4,49,.,.,.,19,0,52,.,.,.,20,0,50,21,4,49,21,4,49,.,.,.,48,14,67,"THE EXCEL CENTER - FOR ADULTS",.,.,.,22,4,49,.,.,.
"'227829",44,19,71,58,31,81,75,51,88,.,.,.,64,36,87,54,30,88,45,20,75,64,36,90,52,26,79,.,.,.,35,12,64,63,36,84,31,12,64,32,15,61,69,40,92,"VALOR PUBLIC SCHOOLS",60,32,86,65,37,87,64,45,95
"'227901",29,11,56,70,44,88,77,55,89,68,35,84,50,27,73,29,11,55,30,11,58,51,27,75,36,15,63,45,25,75,26,10,53,50,27,72,27,9,56,26,10,46,74,45,91,"AUSTIN ISD",53,29,76,42,21,65,54,32,79
"'227904",33,14,61,55,28,79,68,41,87,54,17,86,46,22,72,35,14,61,32,13,61,48,23,74,38,16,66,48,22,74,28,11,57,45,22,70,29,10,59,19,6,36,63,35,85,"PFLUGERVILLE ISD",50,25,75,38,17,64,47,24,78
"'227907",25,8,53,44,19,71,51,26,75,42,16,63,30,11,58,28,10,55,27,9,55,30,10,59,27,9,56,25,4,58,22,8,50,30,11,56,23,8,51,18,7,32,43,21,70,"MANOR ISD",31,11,59,27,10,53,25,7,58
"'227909",61,38,80,84,59,97,92,73,97,50,38,63,80,52,95,61,36,89,58,29,83,80,52,95,72,42,91,83,83,100,53,30,76,81,52,95,48,20,79,45,18,72,80,49,95,"EANES ISD",81,52,95,76,49,94,72,35,95
"'227910",27,10,55,50,23,74,50,27,75,83,50,100,31,11,58,27,10,55,29,11,57,33,12,62,30,11,58,14,0,52,25,9,54,29,11,56,26,9,55,13,4,29,43,18,69,"DEL VALLE ISD",33,12,61,25,9,54,22,7,50
"'227912",17,6,49,64,34,87,83,33,100,-1,-1,-1,54,26,81,30,10,80,35,14,65,54,27,83,42,18,70,41,24,65,13,4,41,54,25,80,28,11,56,24,10,48,59,29,85,"LAGO VISTA ISD",55,27,81,53,25,82,63,35,81
"'227913",32,15,56,72,44,91,85,62,96,100,81,100,67,38,88,50,28,79,38,17,64,66,37,88,50,25,74,62,38,85,26,11,50,67,38,87,39,16,68,30,13,55,70,39,91,"LAKE TRAVIS ISD",67,38,88,64,37,87,66,41,89
"'228901",22,7,52,53,32,84,75,63,100,-1,-1,-1,54,26,80,35,7,60,46,21,74,54,24,83,50,21,72,.,.,.,-1,-1,-1,54,27,77,28,12,61,31,13,51,57,28,83,"GROVETON ISD",56,26,80,50,26,79,56,25,88
"'228903",18,5,56,40,15,70,27,0,73,-1,-1,-1,33,12,63,23,7,53,31,11,62,35,14,66,31,12,67,.,.,.,14,2,51,31,11,60,19,4,51,13,5,27,35,14,63,"TRINITY ISD",31,11,62,37,15,65,24,9,52
"'228904",.,.,.,.,.,.,.,.,.,.,.,.,55,21,81,.,.,.,54,18,80,60,28,86,20,0,40,.,.,.,.,.,.,51,16,78,10,0,52,23,5,36,57,22,83,"CENTERVILLE ISD",63,29,88,43,11,72,.,.,.
"'228905",.,.,.,60,0,70,-1,-1,-1,.,.,.,46,12,77,9,9,55,43,11,73,54,15,79,42,11,63,-1,-1,-1,.,.,.,39,10,75,-1,-1,-1,32,8,55,47,12,78,"APPLE SPRINGS ISD",50,13,79,39,11,71,75,25,100
"'229901",.,.,.,15,8,38,.,.,.,.,.,.,41,18,72,38,13,63,39,17,68,44,20,72,66,26,84,-1,-1,-1,.,.,.,40,16,71,12,4,42,9,1,32,40,18,72,"COLMESNEIL ISD",43,19,73,38,15,69,67,40,73
"'229903",27,8,62,30,8,64,75,44,88,.,.,.,33,13,65,19,5,51,29,11,60,33,12,67,26,7,60,53,13,83,26,8,61,33,14,64,15,5,47,15,6,37,40,18,71,"WOODVILLE ISD",32,12,65,36,15,65,27,7,62
"'229904",38,11,78,41,14,55,54,31,100,.,.,.,48,21,74,42,17,75,43,17,70,50,23,77,39,17,73,46,23,54,33,9,79,46,20,73,26,7,59,12,6,30,49,22,75,"WARREN ISD",49,22,76,45,21,71,40,13,75
"'229905",33,7,53,-1,-1,-1,.,.,.,.,.,.,40,16,79,.,.,.,35,14,78,45,20,83,37,19,79,-1,-1,-1,33,7,53,36,13,75,26,7,70,11,1,38,41,16,79,"SPURGER ISD",38,15,76,45,19,85,50,17,100
"'229906",.,.,.,47,29,88,.,.,.,.,.,.,49,22,83,-1,-1,-1,38,11,69,51,25,85,50,7,79,.,.,.,.,.,.,46,17,76,26,7,65,19,0,38,48,21,79,"CHESTER ISD",54,29,87,41,12,76,19,6,63
"'230901",25,14,61,37,17,71,.,.,.,.,.,.,45,21,75,22,8,60,39,17,72,49,22,76,34,16,67,-1,-1,-1,19,11,54,41,19,74,25,10,57,22,15,47,52,24,79,"BIG SANDY ISD",50,23,78,36,16,68,47,12,71
"'230902",39,18,71,54,29,78,67,33,100,.,.,.,53,26,79,44,17,76,50,24,77,56,28,83,46,21,74,68,53,89,34,15,68,50,25,77,36,14,69,31,14,51,57,29,82,"GILMER ISD",55,27,80,50,24,77,54,25,86
"'230903",21,8,57,45,18,68,-1,-1,-1,.,.,.,41,18,71,30,9,57,36,15,66,43,18,73,35,14,66,-1,-1,-1,18,7,53,38,17,69,23,6,57,15,5,30,42,18,73,"ORE CITY ISD",41,20,71,40,13,70,25,11,66
"'230904",38,15,69,42,33,75,83,75,100,.,.,.,41,18,76,32,16,48,39,18,70,46,21,83,27,7,72,.,.,.,38,15,69,36,14,69,19,6,61,23,9,51,43,17,79,"UNION HILL ISD",38,16,77,46,21,75,0,0,38
"'230905",29,13,69,32,16,74,78,67,89,.,.,.,59,29,86,43,14,57,51,23,80,59,30,88,52,25,83,60,60,100,18,5,56,58,27,83,29,8,67,25,12,48,61,30,87,"HARMONY ISD",59,29,86,59,26,86,46,23,81
"'230906",32,8,71,66,35,91,-1,-1,-1,.,.,.,60,28,87,35,7,64,46,18,79,60,29,86,58,26,85,47,18,88,21,4,61,60,27,87,30,9,70,28,14,53,63,29,89,"NEW DIANA ISD",63,29,88,52,24,84,40,16,80
"'230908",56,16,96,46,23,85,.,.,.,.,.,.,63,32,87,-1,-1,-1,53,26,81,68,34,91,57,18,95,33,17,58,56,16,96,59,30,84,41,13,75,24,10,56,65,34,87,"UNION GROVE ISD",64,33,88,59,30,84,100,57,100
"'231901",36,10,62,60,33,100,.,.,.,.,.,.,34,13,67,39,28,72,31,11,66,35,14,67,29,10,63,-1,-1,-1,39,11,58,33,13,68,21,5,61,10,5,27,52,26,83,"MCCAMEY ISD",32,13,66,39,15,70,44,22,67
"'231902",29,2,69,75,63,88,-1,-1,-1,.,.,.,48,21,81,.,.,.,43,14,76,54,20,88,44,15,76,.,.,.,29,2,69,43,22,75,28,6,65,4,0,38,51,26,85,"RANKIN ISD",44,16,79,56,31,85,63,38,100
"'232901",40,20,84,-1,-1,-1,100,93,100,.,.,.,65,34,90,.,.,.,47,20,83,67,31,90,57,31,86,.,.,.,40,20,84,62,36,89,39,12,74,22,10,57,74,34,95,"KNIPPA ISD",65,35,88,63,30,94,70,59,93
"'232902",15,0,67,50,25,88,.,.,.,.,.,.,37,16,70,.,.,.,36,16,69,40,16,72,36,14,68,.,.,.,16,0,64,34,16,69,18,4,59,19,8,41,43,24,83,"SABINAL ISD",37,16,69,37,14,73,48,19,81
"'232903",22,9,51,70,52,87,94,56,100,-1,-1,-1,29,11,58,47,32,63,25,9,54,29,11,59,27,9,56,.,.,.,19,8,46,28,11,57,17,6,47,27,12,42,49,24,76,"UVALDE CISD",29,11,58,29,12,58,30,16,58
"'232904",37,16,68,-1,-1,-1,.,.,.,.,.,.,46,19,75,.,.,.,35,10,66,41,15,72,40,15,76,.,.,.,27,13,60,50,22,78,28,7,56,19,11,30,48,20,75,"UTOPIA ISD",44,20,75,49,17,76,0,0,80
"'233901",24,8,56,54,27,86,68,38,84,.,.,.,41,17,70,51,29,75,34,12,65,44,18,73,40,16,70,-1,-1,-1,16,4,46,39,15,68,31,10,64,18,5,39,63,35,84,"SAN FELIPE-DEL RIO CISD",41,17,71,42,17,69,43,19,76
"'233903",44,19,75,-1,-1,-1,.,.,.,.,.,.,56,28,85,-1,-1,-1,50,25,81,57,28,83,51,23,82,.,.,.,44,19,75,56,28,88,29,6,69,18,4,54,65,36,91,"COMSTOCK ISD",61,32,89,47,20,77,42,17,67
"'234801",-1,-1,-1,.,.,.,.,.,.,.,.,.,40,9,71,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,"RANCH ACADEMY",-1,-1,-1,38,10,71,38,8,54
"'234902",31,10,71,60,34,85,76,67,91,.,.,.,58,30,86,24,11,56,48,21,81,58,30,86,47,23,80,24,6,88,31,10,71,58,30,86,33,10,73,30,10,53,61,31,88,"CANTON ISD",59,30,86,57,30,86,27,8,75
"'234903",33,6,69,48,30,84,40,20,100,.,.,.,49,19,82,47,12,76,39,12,76,49,20,83,44,10,79,-1,-1,-1,24,6,65,50,18,80,25,5,62,26,5,53,50,20,82,"EDGEWOOD ISD",51,18,83,45,20,78,63,26,93
"'234904",28,7,63,54,13,77,63,50,100,.,.,.,44,18,74,39,0,72,40,14,69,46,18,74,40,15,71,75,25,83,17,2,55,43,17,73,24,5,57,21,6,36,46,19,75,"GRAND SALINE ISD",44,17,73,45,19,76,60,12,84
"'234905",38,14,68,35,13,74,.,.,.,.,.,.,55,25,84,60,33,93,45,15,79,57,25,86,47,18,77,-1,-1,-1,36,11,66,54,25,83,34,9,72,17,6,39,60,29,87,"MARTINS MILL ISD",56,25,83,54,27,89,42,16,81
"'234906",32,16,66,52,28,83,8,0,85,-1,-1,-1,50,24,79,27,7,57,39,17,72,50,23,80,46,19,74,57,14,86,25,11,62,50,24,78,26,8,63,14,6,42,53,26,81,"VAN ISD",52,25,80,46,22,76,54,24,86
"'234907",25,8,57,45,22,75,38,0,62,-1,-1,-1,38,15,67,23,9,50,32,12,62,39,16,68,32,12,63,48,24,67,22,6,55,36,14,67,18,4,49,19,4,34,41,17,70,"WILLS POINT ISD",39,16,68,34,13,65,36,14,65
"'234909",27,5,71,42,17,75,-1,-1,-1,.,.,.,41,16,73,-1,-1,-1,33,12,71,40,14,73,42,14,77,.,.,.,27,5,71,42,20,74,28,10,65,13,3,39,41,17,73,"FRUITVALE ISD",41,17,74,41,15,73,44,20,88
"'235901",25,7,57,69,38,81,.,.,.,.,.,.,28,10,58,33,16,59,26,9,55,32,12,63,26,9,57,.,.,.,24,7,56,25,8,53,23,6,55,15,5,30,36,14,60,"BLOOMINGTON ISD",28,10,57,29,10,60,22,17,57
"'235902",25,8,53,39,19,65,73,53,87,100,71,100,36,16,63,22,9,48,28,11,56,37,16,65,30,12,59,30,17,47,21,7,50,34,16,61,20,6,49,13,5,29,54,29,79,"VICTORIA ISD",36,16,63,37,17,63,31,15,63
"'235904",60,60,100,75,75,100,-1,-1,-1,.,.,.,84,57,98,-1,-1,-1,79,46,95,82,51,96,72,46,100,.,.,.,60,60,100,85,65,100,60,40,92,95,55,100,89,58,96,"NURSERY ISD",82,62,98,86,47,98,.,.,.
"'236801",.,.,.,-1,-1,-1,.,.,.,.,.,.,6,0,21,-1,-1,-1,6,0,17,.,.,.,0,0,11,.,.,.,.,.,.,8,0,27,5,0,21,0,0,10,11,0,22,"RAVEN SCHOOL",.,.,.,6,0,21,-1,-1,-1
"'236802",68,26,94,65,27,96,100,33,100,.,.,.,65,34,90,54,21,86,51,18,87,61,34,90,58,26,87,-1,-1,-1,66,22,94,68,34,89,93,67,100,55,28,79,73,46,92,"SAM HOUSTON STATE UNIVERSITY CHARTER SCHOOL",64,34,90,66,34,89,50,17,67
"'236901",41,20,77,52,22,82,-1,-1,-1,.,.,.,52,23,80,26,7,60,39,15,72,54,24,81,57,25,84,-1,-1,-1,29,10,68,50,21,80,25,7,62,14,2,35,57,26,84,"NEW WAVERLY ISD",53,23,80,48,21,82,54,29,90
"'236902",29,12,57,44,20,75,70,42,90,54,29,83,37,16,64,27,10,54,30,12,58,38,17,66,33,13,61,45,16,76,25,9,53,36,15,62,27,11,56,21,8,39,44,20,71,"HUNTSVILLE ISD",36,15,63,37,16,64,29,10,56
"'237902",19,6,46,42,11,63,78,33,89,-1,-1,-1,22,8,49,16,5,38,20,7,46,25,8,53,22,8,50,.,.,.,14,5,40,20,8,45,15,4,41,21,7,29,35,14,64,"HEMPSTEAD ISD",23,8,50,21,7,44,12,7,37
"'237904",31,11,63,52,31,79,66,36,92,67,33,89,41,17,71,29,10,60,34,13,66,44,18,74,36,14,67,34,11,58,26,9,58,39,16,68,26,8,59,12,3,33,55,26,82,"WALLER ISD",41,17,71,41,18,70,44,21,74
